checkout_id,cart_id,user_id,checkout_started,completed_checkout
6276,8342.0,2416.0,1,1
6277,8344.0,2416.0,1,1
6278,8347.0,2418.0,1,0
6279,8348.0,2419.0,1,1
6280,8349.0,2419.0,1,1
6281,8352.0,2419.0,1,0
6282,8354.0,2420.0,1,0
6283,8356.0,2421.0,1,0
6284,8357.0,2422.0,1,1
6285,8359.0,2423.0,1,1
6286,8360.0,2423.0,1,0
6287,8361.0,2423.0,1,1
6288,8363.0,2424.0,1,0
6289,8365.0,2426.0,1,1
6290,8366.0,2426.0,1,1
6291,8367.0,2426.0,1,1
6292,8368.0,2426.0,1,0
6293,8369.0,2429.0,1,0
6294,8370.0,2429.0,1,1
6295,8371.0,2429.0,1,0
6296,8373.0,2429.0,1,1
6297,8374.0,2429.0,1,1
6298,8375.0,2430.0,1,0
6299,8376.0,2430.0,1,0
6300,8379.0,2431.0,1,1
6301,8380.0,2431.0,1,0
6302,8382.0,2432.0,1,0
6303,8383.0,2432.0,1,0
6304,8384.0,2433.0,1,1
6305,8385.0,2433.0,1,1
6306,8387.0,2433.0,1,0
6307,8388.0,2434.0,1,0
6308,8389.0,2435.0,1,1
6309,8390.0,2436.0,1,0
6310,8391.0,2438.0,1,0
6311,8393.0,2438.0,1,0
6312,8394.0,2438.0,1,0
6313,8395.0,2438.0,1,0
6314,8396.0,2438.0,1,1
6315,8397.0,2438.0,1,0
6316,8398.0,2439.0,1,0
6317,8399.0,2439.0,1,0
6318,8400.0,2439.0,1,0
6319,8401.0,2439.0,1,0
6320,8404.0,2440.0,1,0
6321,8405.0,2440.0,1,0
6322,8406.0,2441.0,1,0
6323,8408.0,2441.0,1,0
6324,8409.0,2441.0,1,1
6325,8410.0,2441.0,1,0
6326,8412.0,2441.0,1,0
6327,8413.0,2441.0,1,0
6328,8414.0,2442.0,1,0
6329,8415.0,2443.0,1,1
6330,8416.0,2443.0,1,0
6331,8417.0,2443.0,1,1
6332,8418.0,2443.0,1,1
6333,8419.0,2443.0,1,0
6334,8420.0,2443.0,1,1
6335,8421.0,2444.0,1,1
6336,8422.0,2444.0,1,0
6337,8423.0,2444.0,1,0
6338,8424.0,2444.0,1,0
6339,8425.0,2444.0,1,1
6340,8426.0,2444.0,1,0
6341,8427.0,2445.0,1,0
6342,8428.0,2445.0,1,1
6343,8429.0,2445.0,1,1
6344,8430.0,2446.0,1,0
6345,8432.0,2446.0,1,1
6346,8434.0,2446.0,1,1
6347,8435.0,2447.0,1,0
6348,8436.0,2447.0,1,0
6349,8437.0,2447.0,1,1
6350,8439.0,2449.0,1,0
6351,8440.0,2450.0,1,0
6352,8442.0,2450.0,1,0
6353,8444.0,2450.0,1,0
6354,8445.0,2450.0,1,0
6355,8446.0,2450.0,1,1
6356,8447.0,2451.0,1,0
6357,8449.0,2452.0,1,1
6358,8450.0,2452.0,1,0
6359,8451.0,2452.0,1,1
6360,8452.0,2453.0,1,1
6361,8453.0,2453.0,1,1
6362,8454.0,2453.0,1,0
6363,8455.0,2455.0,1,1
6364,8456.0,2455.0,1,1
6365,8457.0,2455.0,1,0
6366,8458.0,2455.0,1,0
6367,8460.0,2455.0,1,1
6368,8461.0,2455.0,1,0
6369,8462.0,2456.0,1,0
6370,8464.0,2456.0,1,0
6371,8465.0,2457.0,1,0
6372,8467.0,2458.0,1,0
6373,8469.0,2458.0,1,1
6374,8470.0,2458.0,1,1
6375,8471.0,2458.0,1,1
6376,8473.0,2458.0,1,1
6377,8474.0,2459.0,1,0
6378,8475.0,2459.0,1,0
6379,8476.0,2459.0,1,0
6380,8479.0,2460.0,1,0
6381,8481.0,2460.0,1,1
6382,8482.0,2461.0,1,1
6383,8483.0,2461.0,1,0
6384,8484.0,2462.0,1,0
6385,8485.0,2462.0,1,0
6386,8489.0,2463.0,1,0
6387,8491.0,2464.0,1,0
6388,8492.0,2464.0,1,0
6389,8493.0,2464.0,1,0
6390,8495.0,2465.0,1,0
6391,8496.0,2465.0,1,1
6392,8497.0,2466.0,1,0
6393,8499.0,2467.0,1,0
6394,8500.0,2467.0,1,0
6395,8501.0,2467.0,1,0
6396,8502.0,2468.0,1,0
6397,8503.0,2468.0,1,1
6398,8504.0,2469.0,1,1
6399,8507.0,2470.0,1,0
6400,8508.0,2470.0,1,1
6401,8509.0,2471.0,1,1
6402,8510.0,2471.0,1,0
6403,8511.0,2471.0,1,1
6404,8512.0,2471.0,1,0
6405,8513.0,2472.0,1,1
6406,8515.0,2472.0,1,1
6407,8516.0,2472.0,1,1
6408,8517.0,2472.0,1,1
6409,8518.0,2472.0,1,0
6410,8519.0,2472.0,1,0
6411,8520.0,2472.0,1,1
6412,8521.0,2473.0,1,0
6413,8524.0,2475.0,1,1
6414,8525.0,2475.0,1,1
6415,8526.0,2475.0,1,1
6416,8527.0,2476.0,1,1
6417,8528.0,2477.0,1,1
6418,8529.0,2477.0,1,0
6419,8530.0,2477.0,1,0
6420,8531.0,2477.0,1,0
6421,8532.0,2477.0,1,1
6422,8533.0,2477.0,1,0
6423,8536.0,2478.0,1,1
6424,8539.0,2479.0,1,0
6425,8540.0,2479.0,1,0
6426,8541.0,2479.0,1,1
6427,8542.0,2479.0,1,0
6428,8543.0,2480.0,1,0
6429,8544.0,2480.0,1,0
6430,8546.0,2480.0,1,0
6431,8549.0,2482.0,1,0
6432,8550.0,2482.0,1,0
6433,8551.0,2483.0,1,0
6434,8552.0,2484.0,1,0
6435,8553.0,2484.0,1,0
6436,8554.0,2484.0,1,0
6437,8555.0,2484.0,1,1
6438,8556.0,2484.0,1,0
6439,8557.0,2485.0,1,0
6440,8558.0,2485.0,1,1
6441,8559.0,2485.0,1,0
6442,8560.0,2485.0,1,0
6443,8561.0,2485.0,1,1
6444,8562.0,2486.0,1,0
6445,8564.0,2486.0,1,1
6446,8565.0,2486.0,1,0
6447,8566.0,2486.0,1,1
6448,8568.0,2487.0,1,1
6449,8569.0,2487.0,1,0
6450,8570.0,2487.0,1,1
6451,8571.0,2488.0,1,1
6452,8572.0,2488.0,1,0
6453,8574.0,2488.0,1,0
6454,8575.0,2488.0,1,0
6455,8577.0,2489.0,1,0
6456,8578.0,2490.0,1,0
6457,8580.0,2490.0,1,1
6458,8581.0,2491.0,1,1
6459,8582.0,2491.0,1,1
6460,8583.0,2492.0,1,0
6461,8584.0,2492.0,1,0
6462,8585.0,2492.0,1,0
6463,8586.0,2492.0,1,0
6464,8587.0,2492.0,1,1
6465,8588.0,2492.0,1,0
6466,8589.0,2492.0,1,1
6467,8590.0,2492.0,1,0
6468,8591.0,2492.0,1,0
6469,8592.0,2492.0,1,0
6470,8595.0,2494.0,1,1
6471,8596.0,2494.0,1,1
6472,8597.0,2494.0,1,0
6473,8598.0,2494.0,1,0
6474,8599.0,2495.0,1,1
6475,8601.0,2495.0,1,0
6476,8602.0,2495.0,1,0
6477,8603.0,2496.0,1,0
6478,8604.0,2496.0,1,0
6479,8605.0,2497.0,1,0
6480,8606.0,2498.0,1,0
6481,8607.0,2498.0,1,1
6482,8608.0,2498.0,1,0
6483,8609.0,2499.0,1,1
6484,8610.0,2499.0,1,0
6485,8611.0,2500.0,1,0
6486,8613.0,2500.0,1,0
6487,8614.0,2500.0,1,0
6488,8615.0,2500.0,1,0
6489,8616.0,2501.0,1,0
6490,8617.0,2502.0,1,0
6491,8618.0,2503.0,1,1
6492,8619.0,2504.0,1,0
6493,8620.0,2504.0,1,0
6494,8621.0,2504.0,1,0
6495,8622.0,2504.0,1,0
6496,8624.0,2505.0,1,0
6497,8625.0,2506.0,1,0
6498,8627.0,2506.0,1,0
6499,8628.0,2506.0,1,0
6500,8629.0,2506.0,1,0
6501,8630.0,2506.0,1,1
6502,8632.0,2507.0,1,0
6503,8633.0,2507.0,1,0
6504,8634.0,2508.0,1,1
6505,8635.0,2509.0,1,0
6506,8636.0,2509.0,1,0
6507,8637.0,2510.0,1,0
6508,8638.0,2510.0,1,0
6509,8639.0,2510.0,1,0
6510,8640.0,2510.0,1,0
6511,8641.0,2511.0,1,0
6512,8642.0,2511.0,1,1
6513,8643.0,2511.0,1,1
6514,8644.0,2511.0,1,1
6515,8645.0,2511.0,1,0
6516,8646.0,2511.0,1,1
6517,8647.0,2511.0,1,0
6518,8648.0,2511.0,1,0
6519,8649.0,2512.0,1,0
6520,8650.0,2512.0,1,1
6521,8651.0,2512.0,1,1
6522,8653.0,2513.0,1,1
6523,8654.0,2514.0,1,0
6524,8656.0,2516.0,1,0
6525,8657.0,2516.0,1,0
6526,8658.0,2516.0,1,1
6527,8659.0,2516.0,1,0
6528,8660.0,2517.0,1,0
6529,8664.0,2518.0,1,0
6530,8665.0,2518.0,1,0
6531,8666.0,2518.0,1,1
6532,8667.0,2519.0,1,0
6533,8668.0,2519.0,1,0
6534,8670.0,2519.0,1,0
6535,8671.0,2519.0,1,1
6536,8672.0,2520.0,1,0
6537,8673.0,2520.0,1,0
6538,8674.0,2520.0,1,1
6539,8675.0,2520.0,1,1
6540,8677.0,2521.0,1,1
6541,8678.0,2521.0,1,1
6542,8679.0,2521.0,1,0
6543,8680.0,2521.0,1,1
6544,8681.0,2522.0,1,0
6545,8682.0,2522.0,1,1
6546,8683.0,2522.0,1,1
6547,8684.0,2523.0,1,1
6548,8686.0,2523.0,1,1
6549,8687.0,2523.0,1,1
6550,8689.0,2524.0,1,1
6551,8690.0,2524.0,1,1
6552,8691.0,2524.0,1,0
6553,8692.0,2525.0,1,0
6554,8693.0,2525.0,1,0
6555,8696.0,2526.0,1,0
6556,8697.0,2526.0,1,1
6557,8699.0,2527.0,1,0
6558,8701.0,2528.0,1,1
6559,8702.0,2528.0,1,0
6560,8703.0,2528.0,1,0
6561,8704.0,2528.0,1,0
6562,8705.0,2528.0,1,0
6563,8706.0,2528.0,1,1
6564,8707.0,2528.0,1,0
6565,8708.0,2528.0,1,1
6566,8710.0,2529.0,1,1
6567,8711.0,2530.0,1,1
6568,8712.0,2531.0,1,0
6569,8714.0,2533.0,1,1
6570,8715.0,2535.0,1,0
6571,8717.0,2537.0,1,0
6572,8718.0,2538.0,1,0
6573,8719.0,2538.0,1,0
6574,8720.0,2538.0,1,1
6575,8721.0,2538.0,1,1
6576,8722.0,2539.0,1,0
6577,8724.0,2540.0,1,0
6578,8726.0,2541.0,1,0
6579,8727.0,2541.0,1,0
6580,8728.0,2542.0,1,1
6581,8729.0,2542.0,1,1
6582,8733.0,2543.0,1,0
6583,8734.0,2543.0,1,0
6584,8736.0,2544.0,1,0
6585,8737.0,2544.0,1,0
6586,8739.0,2548.0,1,1
6587,8740.0,2548.0,1,0
6588,8741.0,2548.0,1,0
6589,8743.0,2548.0,1,1
6590,8745.0,2548.0,1,1
6591,8748.0,2549.0,1,1
6592,8750.0,2551.0,1,0
6593,8754.0,2552.0,1,1
6594,8755.0,2552.0,1,1
6595,8757.0,2554.0,1,0
6596,8758.0,2554.0,1,1
6597,8759.0,2555.0,1,1
6598,8760.0,2555.0,1,0
6599,8761.0,2555.0,1,0
6600,8762.0,2556.0,1,0
6601,8763.0,2556.0,1,1
6602,8764.0,2556.0,1,0
6603,8765.0,2557.0,1,0
6604,8766.0,2557.0,1,0
6605,8768.0,2557.0,1,1
6606,8769.0,2558.0,1,1
6607,8771.0,2559.0,1,0
6608,8772.0,2559.0,1,1
6609,8773.0,2559.0,1,0
6610,8774.0,2560.0,1,0
6611,8775.0,2560.0,1,1
6612,8778.0,2561.0,1,1
6613,8780.0,2561.0,1,0
6614,8782.0,2562.0,1,0
6615,8784.0,2563.0,1,0
6616,8785.0,2563.0,1,1
6617,8786.0,2563.0,1,0
6618,8787.0,2563.0,1,0
6619,8789.0,2564.0,1,0
6620,8790.0,2565.0,1,0
6621,8791.0,2565.0,1,0
6622,8792.0,2566.0,1,1
6623,8793.0,2566.0,1,1
6624,8795.0,2566.0,1,1
6625,8797.0,2567.0,1,0
6626,8799.0,2568.0,1,1
6627,8800.0,2569.0,1,0
6628,8801.0,2570.0,1,0
6629,8804.0,2570.0,1,0
6630,8805.0,2570.0,1,1
6631,8807.0,2570.0,1,1
6632,8808.0,2571.0,1,0
6633,8809.0,2572.0,1,0
6634,8810.0,2572.0,1,0
6635,8811.0,2572.0,1,0
6636,8812.0,2572.0,1,1
6637,8813.0,2572.0,1,1
6638,8814.0,2572.0,1,1
6639,8815.0,2573.0,1,0
6640,8816.0,2573.0,1,1
6641,8817.0,2573.0,1,0
6642,8822.0,2574.0,1,0
6643,8823.0,2574.0,1,0
6644,8825.0,2574.0,1,0
6645,8826.0,2574.0,1,0
6646,8827.0,2575.0,1,1
6647,8828.0,2575.0,1,1
6648,8829.0,2575.0,1,1
6649,8831.0,2576.0,1,0
6650,8833.0,2577.0,1,0
6651,8834.0,2577.0,1,0
6652,8836.0,2577.0,1,1
6653,8837.0,2577.0,1,0
6654,8838.0,2578.0,1,0
6655,8840.0,2579.0,1,0
6656,8841.0,2579.0,1,0
6657,8843.0,2579.0,1,1
6658,8844.0,2579.0,1,0
6659,8845.0,2579.0,1,0
6660,8846.0,2580.0,1,0
6661,8847.0,2581.0,1,0
6662,8848.0,2581.0,1,0
6663,8849.0,2581.0,1,0
6664,8852.0,2582.0,1,0
6665,8854.0,2583.0,1,0
6666,8856.0,2583.0,1,0
6667,8857.0,2583.0,1,0
6668,8859.0,2584.0,1,1
6669,8860.0,2584.0,1,0
6670,8861.0,2584.0,1,0
6671,8862.0,2584.0,1,0
6672,8864.0,2585.0,1,0
6673,8865.0,2585.0,1,0
6674,8867.0,2585.0,1,1
6675,8868.0,2586.0,1,1
6676,8870.0,2586.0,1,0
6677,8871.0,2586.0,1,1
6678,8875.0,2588.0,1,0
6679,8876.0,2589.0,1,0
6680,8879.0,2590.0,1,1
6681,8880.0,2590.0,1,0
6682,8881.0,2590.0,1,1
6683,8882.0,2590.0,1,0
6684,8885.0,2592.0,1,1
6685,8888.0,2592.0,1,0
6686,8891.0,2593.0,1,0
6687,8892.0,2593.0,1,0
6688,8893.0,2593.0,1,0
6689,8894.0,2593.0,1,0
6690,8896.0,2594.0,1,0
6691,8897.0,2594.0,1,0
6692,8898.0,2595.0,1,1
6693,8899.0,2596.0,1,0
6694,8901.0,2597.0,1,0
6695,8902.0,2597.0,1,0
6696,8903.0,2597.0,1,0
6697,8904.0,2597.0,1,0
6698,8905.0,2597.0,1,1
6699,8906.0,2598.0,1,0
6700,8908.0,2598.0,1,0
6701,8910.0,2599.0,1,0
6702,8911.0,2599.0,1,1
6703,8912.0,2599.0,1,1
6704,8913.0,2599.0,1,0
6705,8918.0,2601.0,1,0
6706,8919.0,2601.0,1,0
6707,8921.0,2602.0,1,1
6708,8922.0,2602.0,1,0
6709,8923.0,2602.0,1,0
6710,8925.0,2602.0,1,0
6711,8926.0,2602.0,1,0
6712,8927.0,2602.0,1,0
6713,8929.0,2603.0,1,0
6714,8930.0,2603.0,1,0
6715,8932.0,2604.0,1,0
6716,8934.0,2604.0,1,0
6717,8937.0,2604.0,1,0
6718,8938.0,2605.0,1,1
6719,8939.0,2605.0,1,1
6720,8940.0,2606.0,1,1
6721,8941.0,2607.0,1,0
6722,8942.0,2607.0,1,0
6723,8944.0,2608.0,1,1
6724,8945.0,2608.0,1,0
6725,8946.0,2609.0,1,0
6726,8947.0,2609.0,1,0
6727,8948.0,2609.0,1,0
6728,8949.0,2609.0,1,1
6729,8950.0,2610.0,1,0
6730,8951.0,2610.0,1,0
6731,8952.0,2611.0,1,0
6732,8954.0,2611.0,1,0
6733,8955.0,2611.0,1,0
6734,8956.0,2612.0,1,0
6735,8957.0,2612.0,1,0
6736,8958.0,2612.0,1,0
6737,8960.0,2613.0,1,1
6738,8961.0,2613.0,1,0
6739,8963.0,2615.0,1,0
6740,8964.0,2615.0,1,1
6741,8965.0,2615.0,1,0
6742,8966.0,2616.0,1,0
6743,8967.0,2616.0,1,0
6744,8968.0,2616.0,1,0
6745,8970.0,2616.0,1,1
6746,8971.0,2617.0,1,0
6747,8973.0,2617.0,1,0
6748,8974.0,2619.0,1,1
6749,8975.0,2619.0,1,1
6750,8976.0,2619.0,1,0
6751,8979.0,2620.0,1,0
6752,8980.0,2620.0,1,0
6753,8981.0,2620.0,1,1
6754,8982.0,2621.0,1,0
6755,8983.0,2621.0,1,1
6756,8985.0,2621.0,1,1
6757,8987.0,2622.0,1,0
6758,8988.0,2622.0,1,0
6759,8991.0,2623.0,1,1
6760,8992.0,2623.0,1,0
6761,8994.0,2624.0,1,1
6762,8995.0,2624.0,1,0
6763,8996.0,2624.0,1,1
6764,8997.0,2624.0,1,0
6765,8999.0,2625.0,1,0
6766,9000.0,2625.0,1,1
6767,9001.0,2625.0,1,0
6768,9002.0,2626.0,1,1
6769,9003.0,2626.0,1,0
6770,9004.0,2626.0,1,0
6771,9005.0,2626.0,1,0
6772,9006.0,2626.0,1,1
6773,9008.0,2628.0,1,0
6774,9009.0,2628.0,1,0
6775,9010.0,2628.0,1,0
6776,9011.0,2628.0,1,1
6777,9015.0,2629.0,1,1
6778,9016.0,2629.0,1,1
6779,9017.0,2629.0,1,0
6780,9018.0,2630.0,1,0
6781,9019.0,2630.0,1,1
6782,9020.0,2631.0,1,0
6783,9021.0,2631.0,1,1
6784,9022.0,2631.0,1,0
6785,9023.0,2632.0,1,0
6786,9025.0,2633.0,1,1
6787,9026.0,2633.0,1,0
6788,9027.0,2633.0,1,0
6789,9028.0,2633.0,1,0
6790,9029.0,2633.0,1,0
6791,9030.0,2633.0,1,0
6792,9031.0,2634.0,1,1
6793,9033.0,2635.0,1,0
6794,9034.0,2636.0,1,1
6795,9036.0,2637.0,1,1
6796,9037.0,2637.0,1,0
6797,9038.0,2637.0,1,1
6798,9039.0,2637.0,1,1
6799,9042.0,2637.0,1,0
6800,9043.0,2637.0,1,1
6801,9044.0,2638.0,1,1
6802,9046.0,2639.0,1,1
6803,9047.0,2639.0,1,0
6804,9048.0,2640.0,1,1
6805,9049.0,2640.0,1,0
6806,9051.0,2641.0,1,0
6807,9053.0,2641.0,1,0
6808,9054.0,2641.0,1,1
6809,9055.0,2641.0,1,0
6810,9056.0,2641.0,1,1
6811,9057.0,2642.0,1,0
6812,9058.0,2642.0,1,0
6813,9059.0,2642.0,1,1
6814,9060.0,2642.0,1,1
6815,9061.0,2642.0,1,0
6816,9062.0,2642.0,1,0
6817,9063.0,2643.0,1,1
6818,9066.0,2645.0,1,0
6819,9067.0,2646.0,1,0
6820,9070.0,2649.0,1,0
6821,9071.0,2649.0,1,1
6822,9072.0,2649.0,1,0
6823,9073.0,2649.0,1,0
6824,9075.0,2649.0,1,0
6825,9076.0,2649.0,1,0
6826,9079.0,2651.0,1,1
6827,9080.0,2651.0,1,0
6828,9084.0,2652.0,1,0
6829,9086.0,2653.0,1,1
6830,9087.0,2653.0,1,0
6831,9090.0,2654.0,1,0
6832,9091.0,2654.0,1,0
6833,9092.0,2654.0,1,0
6834,9093.0,2654.0,1,0
6835,9094.0,2655.0,1,0
6836,9095.0,2655.0,1,0
6837,9097.0,2655.0,1,1
6838,9098.0,2656.0,1,1
6839,9099.0,2656.0,1,0
6840,9101.0,2656.0,1,0
6841,9102.0,2656.0,1,0
6842,9103.0,2657.0,1,1
6843,9104.0,2657.0,1,0
6844,9105.0,2657.0,1,1
6845,9106.0,2657.0,1,0
6846,9107.0,2657.0,1,0
6847,9108.0,2657.0,1,1
6848,9109.0,2658.0,1,1
6849,9111.0,2658.0,1,1
6850,9112.0,2658.0,1,0
6851,9114.0,2658.0,1,0
6852,9115.0,2658.0,1,0
6853,9116.0,2658.0,1,0
6854,9117.0,2658.0,1,1
6855,9118.0,2659.0,1,0
6856,9119.0,2659.0,1,0
6857,9120.0,2659.0,1,1
6858,9121.0,2660.0,1,1
6859,9122.0,2660.0,1,1
6860,9123.0,2660.0,1,0
6861,9125.0,2660.0,1,0
6862,9126.0,2660.0,1,0
6863,9127.0,2660.0,1,0
6864,9128.0,2661.0,1,0
6865,9130.0,2662.0,1,0
6866,9132.0,2662.0,1,0
6867,9133.0,2662.0,1,0
6868,9134.0,2663.0,1,0
6869,9135.0,2663.0,1,1
6870,9136.0,2663.0,1,0
6871,9137.0,2663.0,1,0
6872,9138.0,2663.0,1,0
6873,9139.0,2663.0,1,0
6874,9140.0,2663.0,1,1
6875,9141.0,2664.0,1,1
6876,9143.0,2665.0,1,0
6877,9144.0,2665.0,1,1
6878,9145.0,2665.0,1,1
6879,9146.0,2665.0,1,0
6880,9148.0,2666.0,1,0
6881,9149.0,2667.0,1,1
6882,9150.0,2668.0,1,1
6883,9152.0,2668.0,1,0
6884,9153.0,2668.0,1,1
6885,9155.0,2669.0,1,0
6886,9156.0,2669.0,1,0
6887,9157.0,2669.0,1,1
6888,9158.0,2671.0,1,0
6889,9159.0,2671.0,1,1
6890,9160.0,2671.0,1,1
6891,9163.0,2672.0,1,1
6892,9164.0,2672.0,1,1
6893,9165.0,2673.0,1,0
6894,9166.0,2673.0,1,0
6895,9169.0,2675.0,1,0
6896,9170.0,2675.0,1,0
6897,9171.0,2675.0,1,0
6898,9172.0,2676.0,1,0
6899,9174.0,2676.0,1,1
6900,9175.0,2676.0,1,0
6901,9177.0,2677.0,1,0
6902,9179.0,2677.0,1,0
6903,9181.0,2678.0,1,0
6904,9182.0,2678.0,1,1
6905,9184.0,2678.0,1,1
6906,9185.0,2679.0,1,1
6907,9187.0,2679.0,1,1
6908,9189.0,2679.0,1,1
6909,9190.0,2680.0,1,0
6910,9193.0,2680.0,1,1
6911,9194.0,2680.0,1,0
6912,9195.0,2680.0,1,0
6913,9196.0,2680.0,1,1
6914,9197.0,2680.0,1,1
6915,9198.0,2680.0,1,0
6916,9199.0,2680.0,1,0
6917,9201.0,2681.0,1,0
6918,9202.0,2682.0,1,0
6919,9203.0,2682.0,1,0
6920,9204.0,2682.0,1,0
6921,9205.0,2683.0,1,0
6922,9206.0,2683.0,1,0
6923,9207.0,2683.0,1,0
6924,9209.0,2684.0,1,0
6925,9210.0,2684.0,1,0
6926,9211.0,2685.0,1,1
6927,9212.0,2685.0,1,0
6928,9214.0,2687.0,1,1
6929,9215.0,2687.0,1,0
6930,9216.0,2688.0,1,1
6931,9217.0,2688.0,1,1
6932,9220.0,2688.0,1,0
6933,9221.0,2689.0,1,0
6934,9222.0,2689.0,1,0
6935,9223.0,2689.0,1,1
6936,9224.0,2690.0,1,0
6937,9225.0,2691.0,1,0
6938,9226.0,2691.0,1,1
6939,9227.0,2691.0,1,1
6940,9228.0,2691.0,1,0
6941,9229.0,2692.0,1,0
6942,9230.0,2693.0,1,0
6943,9231.0,2693.0,1,1
6944,9232.0,2693.0,1,0
6945,9234.0,2693.0,1,0
6946,9235.0,2693.0,1,0
6947,9236.0,2693.0,1,0
6948,9237.0,2694.0,1,0
6949,9238.0,2694.0,1,0
6950,9239.0,2694.0,1,0
6951,9240.0,2694.0,1,1
6952,9241.0,2694.0,1,1
6953,9244.0,2694.0,1,0
6954,9245.0,2694.0,1,1
6955,9246.0,2694.0,1,0
6956,9247.0,2694.0,1,0
6957,9248.0,2695.0,1,0
6958,9249.0,2695.0,1,1
6959,9250.0,2695.0,1,0
6960,9251.0,2695.0,1,0
6961,9252.0,2695.0,1,1
6962,9254.0,2696.0,1,1
6963,9256.0,2696.0,1,1
6964,9258.0,2696.0,1,1
6965,9259.0,2697.0,1,0
6966,9261.0,2697.0,1,0
6967,9262.0,2697.0,1,0
6968,9263.0,2698.0,1,0
6969,9264.0,2698.0,1,1
6970,9265.0,2698.0,1,0
6971,9267.0,2698.0,1,0
6972,9268.0,2699.0,1,0
6973,9270.0,2699.0,1,0
6974,9273.0,2699.0,1,1
6975,9274.0,2699.0,1,1
6976,9275.0,2700.0,1,0
6977,9276.0,2700.0,1,1
6978,9277.0,2700.0,1,0
6979,9278.0,2700.0,1,1
6980,9280.0,2700.0,1,0
6981,9281.0,2701.0,1,0
6982,9282.0,2701.0,1,0
6983,9283.0,2703.0,1,1
6984,9284.0,2703.0,1,1
6985,9285.0,2704.0,1,1
6986,9286.0,2704.0,1,0
6987,9288.0,2705.0,1,0
6988,9290.0,2705.0,1,0
6989,9291.0,2705.0,1,1
6990,9293.0,2705.0,1,0
6991,9294.0,2706.0,1,1
6992,9298.0,2709.0,1,1
6993,9299.0,2710.0,1,0
6994,9300.0,2710.0,1,0
6995,9301.0,2710.0,1,1
6996,9303.0,2711.0,1,0
6997,9304.0,2711.0,1,1
6998,9305.0,2712.0,1,0
6999,9306.0,2712.0,1,1
7000,9308.0,2712.0,1,0
7001,9309.0,2713.0,1,0
7002,9310.0,2713.0,1,1
7003,9311.0,2713.0,1,1
7004,9312.0,2713.0,1,0
7005,9313.0,2715.0,1,0
7006,9314.0,2715.0,1,0
7007,9315.0,2715.0,1,0
7008,9318.0,2716.0,1,0
7009,9320.0,2716.0,1,0
7010,9321.0,2717.0,1,1
7011,9322.0,2717.0,1,0
7012,9324.0,2718.0,1,0
7013,9325.0,2718.0,1,1
7014,9326.0,2718.0,1,1
7015,9327.0,2718.0,1,0
7016,9328.0,2718.0,1,1
7017,9329.0,2719.0,1,0
7018,9330.0,2719.0,1,0
7019,9331.0,2719.0,1,0
7020,9332.0,2719.0,1,0
7021,9333.0,2720.0,1,0
7022,9334.0,2720.0,1,1
7023,9335.0,2720.0,1,0
7024,9336.0,2721.0,1,0
7025,9337.0,2721.0,1,1
7026,9338.0,2721.0,1,1
7027,9339.0,2722.0,1,1
7028,9340.0,2722.0,1,0
7029,9341.0,2722.0,1,0
7030,9342.0,2722.0,1,0
7031,9343.0,2722.0,1,1
7032,9344.0,2722.0,1,1
7033,9345.0,2723.0,1,0
7034,9346.0,2724.0,1,1
7035,9348.0,2724.0,1,1
7036,9349.0,2724.0,1,0
7037,9350.0,2725.0,1,1
7038,9351.0,2726.0,1,0
7039,9353.0,2726.0,1,0
7040,9356.0,2727.0,1,1
7041,9360.0,2729.0,1,1
7042,9362.0,2730.0,1,1
7043,9366.0,2733.0,1,0
7044,9368.0,2733.0,1,1
7045,9369.0,2733.0,1,0
7046,9370.0,2733.0,1,0
7047,9371.0,2733.0,1,0
7048,9372.0,2733.0,1,1
7049,9373.0,2733.0,1,0
7050,9374.0,2733.0,1,0
7051,9375.0,2734.0,1,0
7052,9376.0,2734.0,1,0
7053,9377.0,2734.0,1,0
7054,9378.0,2735.0,1,1
7055,9380.0,2735.0,1,1
7056,9381.0,2735.0,1,0
7057,9382.0,2735.0,1,0
7058,9383.0,2735.0,1,1
7059,9384.0,2736.0,1,0
7060,9385.0,2736.0,1,0
7061,9386.0,2737.0,1,1
7062,9387.0,2737.0,1,0
7063,9388.0,2737.0,1,0
7064,9390.0,2737.0,1,0
7065,9392.0,2738.0,1,0
7066,9394.0,2738.0,1,1
7067,9396.0,2738.0,1,0
7068,9398.0,2739.0,1,0
7069,9399.0,2740.0,1,0
7070,9400.0,2741.0,1,0
7071,9401.0,2742.0,1,0
7072,9402.0,2742.0,1,1
7073,9403.0,2742.0,1,0
7074,9405.0,2742.0,1,0
7075,9408.0,2743.0,1,1
7076,9409.0,2743.0,1,0
7077,9410.0,2743.0,1,0
7078,9411.0,2743.0,1,0
7079,9412.0,2744.0,1,0
7080,9413.0,2744.0,1,0
7081,9414.0,2744.0,1,0
7082,9415.0,2744.0,1,0
7083,9416.0,2745.0,1,1
7084,9417.0,2745.0,1,0
7085,9420.0,2746.0,1,0
7086,9421.0,2746.0,1,0
7087,9422.0,2746.0,1,0
7088,9423.0,2747.0,1,0
7089,9425.0,2749.0,1,1
7090,9426.0,2750.0,1,1
7091,9427.0,2750.0,1,0
7092,9428.0,2750.0,1,1
7093,9429.0,2750.0,1,0
7094,9430.0,2750.0,1,0
7095,9432.0,2752.0,1,0
7096,9433.0,2752.0,1,0
