order_id,user_id,checkout_id,order_value,delivery_fee,coupon_value,cancelled,margin
1878,1979.0,5140.0,270.36,30,0,0,48.66
1879,1982.0,5143.0,383.79,0,0,0,69.08
1880,1984.0,5147.0,322.05,0,0,0,57.97
1881,1985.0,5150.0,385.35,0,0,0,69.36
1882,1985.0,5151.0,309.46,30,0,0,55.7
1883,1987.0,5163.0,328.0,0,0,0,59.04
1884,1990.0,5166.0,601.84,0,0,0,108.33
1885,1990.0,5167.0,244.72,30,0,0,44.05
1886,1991.0,5170.0,392.5,0,0,0,70.65
1887,1992.0,5173.0,317.01,30,0,0,57.06
1888,1993.0,5175.0,306.92,0,0,0,55.25
1889,1995.0,5179.0,274.65,30,50,0,49.44
1890,1997.0,5181.0,321.55,30,0,0,57.88
1891,1998.0,5184.0,302.08,30,20,0,54.37
1892,1998.0,5185.0,331.9,0,0,0,59.74
1893,1999.0,5189.0,290.34,30,0,0,52.26
1894,2001.0,5191.0,324.89,0,0,0,58.48
1895,2001.0,5192.0,334.06,0,0,0,60.13
1896,2001.0,5194.0,349.23,0,20,1,62.86
1897,2004.0,5195.0,371.82,0,0,0,66.93
1898,2006.0,5201.0,470.03,0,0,0,84.61
1899,2009.0,5207.0,385.98,0,50,0,69.48
1900,2011.0,5209.0,282.03,30,0,0,50.77
1901,2012.0,5211.0,393.96,0,50,0,70.91
1902,2012.0,5212.0,421.8,0,0,1,75.92
1903,2013.0,5214.0,315.68,30,0,0,56.82
1904,2013.0,5216.0,300.03,30,20,0,54.01
1905,2013.0,5217.0,303.59,0,20,0,54.65
1906,2015.0,5220.0,322.59,0,0,0,58.07
1907,2015.0,5224.0,231.28,30,50,0,41.63
1908,2017.0,5229.0,366.46,0,0,0,65.96
1909,2018.0,5236.0,167.86,30,20,0,30.21
1910,2018.0,5238.0,298.45,30,20,0,53.72
1911,2018.0,5239.0,319.64,0,20,0,57.54
1912,2019.0,5244.0,291.46,30,0,0,52.46
1913,2019.0,5245.0,328.03,30,0,0,59.05
1914,2020.0,5246.0,370.09,0,0,0,66.62
1915,2021.0,5250.0,498.46,0,0,0,89.72
1916,2021.0,5251.0,305.23,0,0,0,54.94
1917,2022.0,5254.0,320.51,0,0,0,57.69
1918,2022.0,5255.0,370.0,0,0,0,66.6
1919,2022.0,5257.0,340.29,0,50,0,61.25
1920,2023.0,5258.0,253.93,30,0,0,45.71
1921,2023.0,5259.0,316.84,30,0,0,57.03
1922,2024.0,5261.0,314.44,0,20,0,56.6
1923,2026.0,5268.0,351.73,0,0,0,63.31
1924,2026.0,5269.0,367.19,0,0,0,66.09
1925,2028.0,5273.0,249.31,30,50,0,44.88
1926,2031.0,5278.0,263.47,0,50,0,47.42
1927,2034.0,5281.0,418.5,0,50,0,75.33
1928,2034.0,5282.0,431.2,0,0,0,77.62
1929,2034.0,5284.0,186.19,30,0,0,33.51
1930,2034.0,5285.0,240.51,30,0,0,43.29
1931,2035.0,5289.0,283.73,0,20,0,51.07
1932,2036.0,5290.0,395.28,0,0,0,71.15
1933,2036.0,5291.0,401.59,0,0,0,72.29
1934,2036.0,5292.0,204.45,30,0,0,36.8
1935,2036.0,5293.0,326.44,30,0,0,58.76
1936,2036.0,5294.0,417.73,0,0,0,75.19
1937,2037.0,5296.0,465.8,0,0,1,83.84
1938,2040.0,5300.0,412.35,0,0,0,74.22
1939,2044.0,5310.0,418.89,0,0,0,75.4
1940,2047.0,5316.0,341.97,0,20,0,61.55
1941,2047.0,5318.0,263.92,30,50,0,47.51
1942,2048.0,5320.0,290.32,30,0,1,52.26
1943,2048.0,5321.0,346.59,0,0,0,62.39
1944,2049.0,5322.0,452.24,0,20,0,81.4
1945,2050.0,5323.0,308.04,30,20,0,55.45
1946,2050.0,5324.0,285.79,30,0,1,51.44
1947,2053.0,5327.0,235.68,30,0,0,42.42
1948,2053.0,5331.0,531.42,0,0,0,95.66
1949,2056.0,5335.0,316.29,30,0,0,56.93
1950,2058.0,5340.0,368.71,0,0,0,66.37
1951,2058.0,5341.0,316.64,30,0,0,57.0
1952,2059.0,5343.0,274.13,30,0,0,49.34
1953,2061.0,5346.0,302.31,0,0,0,54.42
1954,2062.0,5348.0,353.75,0,50,0,63.68
1955,2063.0,5355.0,281.6,0,20,0,50.69
1956,2064.0,5358.0,271.88,30,50,0,48.94
1957,2065.0,5360.0,253.41,0,50,0,45.61
1958,2067.0,5365.0,309.18,0,0,1,55.65
1959,2068.0,5367.0,403.71,0,0,0,72.67
1960,2074.0,5375.0,304.07,0,0,0,54.73
1961,2075.0,5376.0,431.41,0,20,0,77.65
1962,2077.0,5378.0,245.81,30,20,0,44.25
1963,2078.0,5381.0,218.33,30,0,0,39.3
1964,2079.0,5382.0,313.22,0,50,0,56.38
1965,2079.0,5386.0,415.03,0,20,0,74.71
1966,2082.0,5391.0,305.27,0,0,0,54.95
1967,2082.0,5394.0,284.68,30,0,0,51.24
1968,2083.0,5396.0,391.46,0,20,0,70.46
1969,2083.0,5398.0,410.93,0,0,0,73.97
1970,2086.0,5404.0,301.63,30,20,0,54.29
1971,2086.0,5406.0,316.85,30,0,0,57.03
1972,2087.0,5410.0,276.76,30,20,0,49.82
1973,2088.0,5416.0,288.33,30,0,0,51.9
1974,2089.0,5419.0,313.0,0,20,0,56.34
1975,2089.0,5420.0,332.86,0,0,0,59.91
1976,2090.0,5422.0,337.19,0,0,0,60.69
1977,2090.0,5423.0,209.06,30,0,0,37.63
1978,2091.0,5424.0,258.97,30,0,0,46.61
1979,2093.0,5429.0,344.59,0,0,0,62.03
1980,2093.0,5430.0,392.81,0,0,0,70.71
1981,2095.0,5437.0,163.72,30,50,0,29.47
1982,2097.0,5448.0,327.9,0,20,0,59.02
1983,2097.0,5449.0,220.17,30,50,1,39.63
1984,2098.0,5452.0,363.24,0,0,0,65.38
1985,2098.0,5454.0,383.19,0,50,0,68.97
1986,2100.0,5457.0,301.42,0,50,0,54.26
1987,2100.0,5459.0,233.42,30,0,0,42.02
1988,2100.0,5461.0,287.84,30,20,0,51.81
1989,2102.0,5462.0,369.03,0,0,0,66.43
1990,2103.0,5463.0,516.37,0,0,0,92.95
1991,2103.0,5464.0,316.03,0,0,0,56.89
1992,2104.0,5467.0,414.14,0,0,0,74.55
1993,2106.0,5470.0,338.62,0,0,0,60.95
1994,2106.0,5472.0,414.03,0,20,0,74.53
1995,2108.0,5474.0,526.33,0,0,0,94.74
1996,2108.0,5475.0,217.82,30,20,0,39.21
1997,2108.0,5476.0,259.88,30,0,0,46.78
1998,2109.0,5478.0,382.89,0,0,0,68.92
1999,2111.0,5482.0,328.93,30,0,0,59.21
2000,2112.0,5484.0,359.79,0,0,0,64.76
2001,2112.0,5485.0,318.24,0,50,0,57.28
2002,2114.0,5488.0,279.74,0,20,0,50.35
2003,2115.0,5491.0,225.29,30,0,0,40.55
2004,2117.0,5494.0,191.23,30,20,1,34.42
2005,2117.0,5497.0,275.47,30,0,0,49.58
2006,2118.0,5498.0,303.79,0,20,0,54.68
2007,2119.0,5499.0,335.41,0,20,0,60.37
2008,2122.0,5508.0,426.22,0,20,0,76.72
2009,2123.0,5511.0,529.68,0,0,0,95.34
2010,2123.0,5512.0,433.64,0,0,0,78.06
2011,2123.0,5513.0,227.38,30,50,0,40.93
2012,2124.0,5514.0,246.62,30,20,0,44.39
2013,2125.0,5516.0,295.59,0,50,0,53.21
2014,2126.0,5520.0,129.87,30,50,0,23.38
2015,2128.0,5524.0,203.95,30,0,0,36.71
2016,2128.0,5525.0,298.49,0,20,0,53.73
2017,2129.0,5529.0,265.44,0,50,0,47.78
2018,2129.0,5531.0,438.02,0,0,0,78.84
2019,2130.0,5535.0,495.96,0,0,0,89.27
2020,2130.0,5536.0,421.67,0,0,1,75.9
2021,2135.0,5547.0,123.09,30,0,0,22.16
2022,2135.0,5548.0,306.93,30,0,0,55.25
2023,2136.0,5549.0,435.46,0,0,0,78.38
2024,2137.0,5551.0,480.51,0,0,0,86.49
2025,2137.0,5552.0,478.24,0,0,0,86.08
2026,2139.0,5554.0,371.79,0,20,0,66.92
2027,2141.0,5559.0,445.69,0,0,0,80.22
2028,2143.0,5564.0,335.59,0,0,0,60.41
2029,2144.0,5569.0,361.12,0,0,0,65.0
2030,2144.0,5570.0,208.33,30,0,0,37.5
2031,2144.0,5571.0,415.52,0,0,0,74.79
2032,2145.0,5573.0,263.8,30,0,0,47.48
2033,2146.0,5575.0,355.49,0,0,0,63.99
2034,2147.0,5576.0,389.6,0,0,0,70.13
2035,2147.0,5577.0,407.39,0,20,0,73.33
2036,2147.0,5578.0,310.93,0,0,0,55.97
2037,2147.0,5579.0,480.88,0,0,0,86.56
2038,2148.0,5580.0,315.54,30,0,0,56.8
2039,2150.0,5581.0,295.33,0,50,0,53.16
2040,2150.0,5583.0,398.87,0,0,0,71.8
2041,2150.0,5585.0,218.8,30,0,1,39.38
2042,2151.0,5589.0,332.54,0,0,0,59.86
2043,2151.0,5590.0,326.13,0,0,0,58.7
2044,2152.0,5595.0,400.18,0,0,0,72.03
2045,2154.0,5599.0,520.19,0,0,0,93.63
2046,2154.0,5601.0,359.43,0,0,0,64.7
2047,2155.0,5602.0,290.59,30,0,0,52.31
2048,2156.0,5603.0,406.39,0,0,0,73.15
2049,2156.0,5604.0,309.04,0,0,0,55.63
2050,2156.0,5605.0,455.13,0,20,0,81.92
2051,2158.0,5609.0,291.32,0,50,0,52.44
2052,2158.0,5610.0,366.73,0,0,0,66.01
2053,2159.0,5612.0,208.06,30,50,0,37.45
2054,2161.0,5616.0,414.61,0,50,0,74.63
2055,2164.0,5626.0,86.24,30,20,0,15.52
2056,2164.0,5627.0,368.4,0,0,0,66.31
2057,2164.0,5628.0,400.45,0,0,0,72.08
2058,2165.0,5634.0,279.04,30,0,0,50.23
2059,2167.0,5636.0,221.01,30,50,0,39.78
2060,2167.0,5640.0,360.8,0,50,0,64.94
2061,2169.0,5642.0,292.82,0,20,0,52.71
2062,2170.0,5649.0,326.72,0,0,0,58.81
2063,2173.0,5655.0,317.37,30,0,0,57.13
2064,2173.0,5660.0,300.23,30,0,0,54.04
2065,2173.0,5661.0,437.98,0,0,0,78.84
2066,2174.0,5662.0,259.82,30,0,0,46.77
2067,2174.0,5665.0,264.08,30,20,0,47.53
2068,2175.0,5666.0,344.7,0,0,0,62.05
2069,2175.0,5667.0,233.53,30,20,0,42.04
2070,2176.0,5668.0,284.25,30,0,0,51.16
2071,2177.0,5673.0,372.58,0,0,0,67.06
2072,2178.0,5674.0,317.67,0,0,0,57.18
2073,2179.0,5676.0,290.59,30,0,0,52.31
2074,2179.0,5678.0,315.75,0,0,0,56.84
2075,2179.0,5679.0,310.6,30,0,0,55.91
2076,2181.0,5682.0,105.04,30,0,0,18.91
2077,2181.0,5685.0,388.21,0,0,0,69.88
2078,2181.0,5687.0,280.2,0,50,0,50.44
2079,2184.0,5695.0,370.51,0,20,0,66.69
2080,2186.0,5700.0,305.36,0,50,0,54.96
2081,2187.0,5702.0,311.9,30,0,0,56.14
2082,2190.0,5709.0,430.71,0,20,0,77.53
2083,2190.0,5712.0,266.67,30,50,0,48.0
2084,2192.0,5716.0,318.52,0,50,0,57.33
2085,2192.0,5717.0,323.76,0,0,0,58.28
2086,2193.0,5721.0,261.18,30,0,0,47.01
2087,2195.0,5724.0,269.19,30,0,0,48.45
2088,2196.0,5725.0,432.45,0,0,0,77.84
2089,2199.0,5727.0,262.75,30,0,0,47.3
2090,2200.0,5730.0,272.88,30,50,0,49.12
2091,2200.0,5731.0,282.77,30,0,0,50.9
2092,2203.0,5736.0,302.98,30,0,0,54.54
2093,2203.0,5739.0,320.82,30,0,0,57.75
2094,2208.0,5745.0,363.21,0,0,0,65.38
2095,2208.0,5746.0,374.14,0,0,0,67.35
2096,2210.0,5747.0,274.93,30,0,0,49.49
2097,2210.0,5748.0,189.26,30,50,0,34.07
2098,2210.0,5749.0,262.98,30,0,0,47.34
2099,2211.0,5753.0,400.8,0,0,0,72.14
2100,2212.0,5756.0,323.18,0,0,0,58.17
2101,2213.0,5758.0,268.29,30,20,0,48.29
2102,2214.0,5761.0,344.35,0,0,0,61.98
2103,2214.0,5762.0,363.06,0,0,0,65.35
2104,2216.0,5767.0,309.32,30,0,0,55.68
2105,2216.0,5768.0,362.79,0,0,0,65.3
2106,2217.0,5770.0,287.66,0,50,0,51.78
2107,2217.0,5771.0,486.67,0,0,0,87.6
2108,2218.0,5774.0,325.63,0,50,0,58.61
2109,2220.0,5780.0,331.98,0,0,0,59.76
2110,2221.0,5781.0,338.57,0,0,0,60.94
2111,2221.0,5783.0,282.03,0,50,0,50.77
2112,2221.0,5786.0,308.7,0,0,0,55.57
2113,2221.0,5789.0,281.55,30,0,0,50.68
2114,2222.0,5793.0,319.2,0,0,0,57.46
2115,2223.0,5799.0,399.85,0,0,0,71.97
2116,2223.0,5800.0,396.2,0,0,0,71.32
2117,2224.0,5802.0,473.68,0,0,0,85.26
2118,2225.0,5805.0,307.53,0,0,0,55.36
2119,2225.0,5806.0,376.22,0,20,0,67.72
2120,2226.0,5807.0,344.51,0,0,0,62.01
2121,2227.0,5811.0,291.87,0,50,0,52.54
2122,2231.0,5819.0,325.37,0,0,0,58.57
2123,2233.0,5823.0,314.2,0,20,0,56.56
2124,2234.0,5827.0,559.17,0,0,0,100.65
2125,2234.0,5829.0,127.48,30,0,0,22.95
2126,2238.0,5838.0,353.77,0,20,0,63.68
2127,2239.0,5840.0,390.17,0,0,0,70.23
2128,2239.0,5842.0,251.6,0,50,0,45.29
2129,2239.0,5844.0,402.32,0,0,0,72.42
2130,2240.0,5847.0,250.64,30,20,0,45.12
2131,2241.0,5851.0,216.18,30,0,0,38.91
2132,2243.0,5856.0,351.71,0,20,0,63.31
2133,2244.0,5859.0,313.8,0,0,0,56.48
2134,2245.0,5865.0,442.27,0,0,0,79.61
2135,2245.0,5866.0,289.18,0,50,0,52.05
2136,2245.0,5867.0,300.71,0,0,0,54.13
2137,2245.0,5868.0,193.92,30,0,0,34.91
2138,2246.0,5870.0,322.58,30,0,0,58.06
2139,2247.0,5875.0,406.09,0,20,0,73.1
2140,2248.0,5879.0,467.83,0,0,0,84.21
2141,2252.0,5885.0,200.4,30,50,0,36.07
2142,2254.0,5887.0,314.82,0,0,0,56.67
2143,2254.0,5889.0,316.79,30,0,0,57.02
2144,2254.0,5890.0,439.69,0,0,0,79.14
2145,2255.0,5893.0,284.59,0,20,0,51.23
2146,2256.0,5897.0,299.48,0,50,0,53.91
2147,2259.0,5906.0,359.24,0,0,1,64.66
2148,2262.0,5914.0,341.39,0,50,0,61.45
2149,2263.0,5916.0,278.99,30,0,0,50.22
2150,2263.0,5917.0,329.3,0,0,0,59.27
2151,2263.0,5918.0,179.99,30,20,0,32.4
2152,2263.0,5919.0,339.17,0,50,0,61.05
2153,2268.0,5927.0,261.64,30,20,0,47.1
2154,2268.0,5928.0,228.64,30,0,0,41.16
2155,2271.0,5932.0,325.29,30,0,0,58.55
2156,2273.0,5935.0,363.15,0,50,0,65.37
2157,2273.0,5936.0,423.52,0,0,0,76.23
2158,2274.0,5937.0,323.84,30,0,0,58.29
2159,2275.0,5939.0,450.3,0,0,0,81.05
2160,2275.0,5940.0,231.77,30,50,0,41.72
2161,2275.0,5941.0,372.09,0,50,0,66.98
2162,2277.0,5946.0,200.13,30,50,0,36.02
2163,2277.0,5947.0,321.97,0,50,0,57.95
2164,2277.0,5949.0,440.41,0,0,0,79.27
2165,2278.0,5952.0,259.5,30,50,0,46.71
2166,2278.0,5953.0,284.97,0,20,0,51.29
2167,2278.0,5954.0,255.8,0,50,0,46.04
2168,2278.0,5955.0,170.96,30,50,0,30.77
2169,2283.0,5965.0,304.68,0,0,0,54.84
2170,2283.0,5968.0,309.56,30,0,0,55.72
2171,2284.0,5969.0,278.76,30,0,0,50.18
2172,2285.0,5970.0,464.18,0,50,0,83.55
2173,2290.0,5979.0,219.34,30,0,0,39.48
2174,2295.0,5990.0,239.1,30,50,0,43.04
2175,2295.0,5991.0,382.8,0,0,0,68.9
2176,2296.0,5992.0,173.4,30,50,0,31.21
2177,2298.0,5994.0,366.92,0,0,0,66.05
2178,2301.0,5998.0,190.41,30,20,0,34.27
2179,2301.0,5999.0,421.99,0,0,0,75.96
2180,2301.0,6001.0,209.11,30,50,0,37.64
2181,2301.0,6004.0,386.46,0,20,0,69.56
2182,2302.0,6006.0,269.49,30,0,0,48.51
2183,2302.0,6007.0,315.41,0,0,0,56.77
2184,2302.0,6008.0,391.24,0,50,0,70.42
2185,2303.0,6011.0,305.59,0,0,0,55.01
2186,2303.0,6012.0,155.75,30,50,0,28.04
2187,2305.0,6014.0,299.63,0,0,0,53.93
2188,2305.0,6015.0,319.29,30,0,0,57.47
2189,2305.0,6016.0,247.85,30,0,0,44.61
2190,2305.0,6018.0,429.59,0,0,1,77.33
2191,2309.0,6023.0,309.29,0,20,0,55.67
2192,2309.0,6024.0,475.05,0,0,0,85.51
2193,2311.0,6026.0,369.48,0,0,0,66.51
2194,2311.0,6027.0,336.33,0,0,0,60.54
2195,2311.0,6029.0,497.01,0,0,0,89.46
2196,2313.0,6034.0,301.14,30,0,0,54.21
2197,2314.0,6036.0,383.03,0,50,0,68.95
2198,2314.0,6037.0,312.65,30,0,0,56.28
2199,2314.0,6038.0,343.46,0,0,0,61.82
2200,2315.0,6042.0,581.22,0,0,0,104.62
2201,2316.0,6045.0,386.34,0,0,1,69.54
2202,2316.0,6046.0,185.54,30,20,0,33.4
2203,2318.0,6048.0,357.66,0,0,0,64.38
2204,2319.0,6053.0,261.78,30,0,0,47.12
2205,2320.0,6056.0,136.73,30,50,0,24.61
2206,2320.0,6058.0,387.2,0,0,0,69.7
2207,2321.0,6060.0,421.28,0,0,0,75.83
2208,2322.0,6064.0,223.87,30,0,0,40.3
2209,2323.0,6065.0,254.6,30,50,0,45.83
2210,2323.0,6066.0,334.89,0,0,0,60.28
2211,2327.0,6070.0,163.82,30,0,0,29.49
2212,2327.0,6071.0,342.04,0,0,0,61.57
2213,2327.0,6072.0,430.18,0,0,0,77.43
2214,2329.0,6074.0,98.99,30,50,0,17.82
2215,2330.0,6078.0,376.23,0,0,0,67.72
2216,2331.0,6080.0,317.54,0,0,0,57.16
2217,2332.0,6084.0,344.97,0,20,1,62.09
2218,2333.0,6088.0,228.2,30,20,0,41.08
2219,2333.0,6090.0,269.73,30,0,0,48.55
2220,2335.0,6096.0,468.74,0,0,0,84.37
2221,2336.0,6100.0,413.27,0,0,0,74.39
2222,2340.0,6103.0,309.16,0,0,0,55.65
2223,2342.0,6110.0,317.39,0,0,0,57.13
2224,2343.0,6113.0,355.81,0,0,0,64.05
2225,2344.0,6114.0,241.39,30,20,0,43.45
2226,2346.0,6117.0,410.01,0,50,0,73.8
2227,2346.0,6119.0,287.36,0,50,0,51.72
2228,2347.0,6123.0,290.49,0,20,0,52.29
2229,2350.0,6129.0,131.11,30,50,0,23.6
2230,2352.0,6130.0,353.08,0,20,0,63.55
2231,2353.0,6133.0,334.34,0,0,0,60.18
2232,2353.0,6134.0,284.43,30,0,0,51.2
2233,2355.0,6137.0,427.6,0,0,0,76.97
2234,2356.0,6141.0,512.29,0,0,0,92.21
2235,2357.0,6143.0,158.7,30,0,0,28.57
2236,2358.0,6146.0,312.94,0,50,0,56.33
2237,2359.0,6147.0,318.78,0,0,0,57.38
2238,2359.0,6149.0,138.49,30,20,0,24.93
2239,2360.0,6150.0,309.52,0,0,0,55.71
2240,2360.0,6153.0,337.01,0,20,0,60.66
2241,2361.0,6154.0,320.7,30,0,0,57.73
2242,2364.0,6158.0,306.8,0,20,0,55.22
2243,2364.0,6159.0,430.17,0,20,0,77.43
2244,2366.0,6161.0,301.5,0,0,0,54.27
2245,2370.0,6167.0,270.69,30,50,0,48.72
2246,2370.0,6168.0,207.42,30,50,0,37.34
2247,2371.0,6169.0,362.53,0,50,0,65.26
2248,2372.0,6171.0,328.72,30,0,0,59.17
2249,2372.0,6172.0,289.94,30,0,0,52.19
2250,2372.0,6174.0,200.61,30,0,0,36.11
2251,2375.0,6178.0,190.57,30,20,0,34.3
2252,2375.0,6180.0,365.22,0,0,0,65.74
2253,2377.0,6185.0,288.89,30,20,0,52.0
2254,2377.0,6187.0,322.44,0,20,0,58.04
2255,2377.0,6190.0,210.71,30,0,0,37.93
2256,2380.0,6198.0,249.14,30,20,0,44.85
2257,2380.0,6199.0,306.24,0,20,0,55.12
2258,2380.0,6200.0,296.68,30,0,0,53.4
2259,2383.0,6208.0,261.01,0,50,0,46.98
2260,2386.0,6216.0,343.96,0,20,0,61.91
2261,2392.0,6224.0,410.83,0,0,0,73.95
2262,2393.0,6225.0,387.44,0,50,0,69.74
2263,2394.0,6229.0,282.27,0,20,0,50.81
2264,2394.0,6230.0,343.12,0,50,0,61.76
2265,2396.0,6233.0,346.42,0,0,0,62.36
2266,2396.0,6235.0,399.32,0,0,0,71.88
2267,2396.0,6236.0,384.33,0,0,0,69.18
2268,2397.0,6237.0,274.17,30,50,0,49.35
2269,2399.0,6240.0,231.01,30,20,0,41.58
2270,2401.0,6243.0,140.01,30,50,0,25.2
2271,2402.0,6244.0,441.23,0,0,0,79.42
2272,2403.0,6250.0,434.84,0,0,0,78.27
2273,2405.0,6252.0,286.85,0,20,0,51.63
2274,2406.0,6254.0,262.83,30,50,0,47.31
2275,2407.0,6256.0,381.23,0,0,0,68.62
2276,2408.0,6258.0,299.35,0,0,0,53.88
2277,2408.0,6259.0,366.09,0,0,0,65.9
2278,2409.0,6260.0,372.93,0,0,0,67.13
2279,2409.0,6262.0,306.12,30,0,0,55.1
2280,2409.0,6264.0,359.07,0,50,0,64.63
2281,2412.0,6267.0,307.63,0,0,1,55.37
2282,2412.0,6268.0,301.25,30,0,0,54.22
2283,2414.0,6270.0,232.43,30,0,0,41.84
2284,2416.0,6273.0,322.76,30,0,0,58.1
2285,2416.0,6274.0,247.59,30,50,0,44.57
2286,2416.0,6276.0,459.47,0,20,0,82.7
2287,2416.0,6277.0,373.92,0,20,0,67.31
2288,2419.0,6279.0,299.11,0,0,0,53.84
2289,2419.0,6280.0,319.63,0,0,0,57.53
2290,2422.0,6284.0,212.7,30,20,0,38.29
2291,2423.0,6285.0,223.44,30,50,0,40.22
2292,2423.0,6287.0,364.33,0,0,0,65.58
2293,2426.0,6289.0,197.95,30,0,0,35.63
2294,2426.0,6290.0,443.7,0,20,0,79.87
2295,2426.0,6291.0,369.31,0,0,0,66.48
2296,2429.0,6294.0,323.2,0,20,0,58.18
2297,2429.0,6296.0,391.02,0,0,0,70.38
2298,2429.0,6297.0,352.05,0,0,0,63.37
2299,2431.0,6300.0,397.05,0,0,0,71.47
2300,2433.0,6304.0,293.06,0,50,0,52.75
2301,2433.0,6305.0,306.96,0,0,0,55.25
2302,2435.0,6308.0,454.42,0,20,0,81.8
2303,2438.0,6314.0,340.38,0,0,0,61.27
2304,2441.0,6324.0,376.01,0,0,0,67.68
2305,2443.0,6329.0,196.78,30,50,0,35.42
2306,2443.0,6331.0,371.14,0,20,0,66.81
2307,2443.0,6332.0,322.12,0,20,0,57.98
2308,2443.0,6334.0,306.44,0,50,0,55.16
2309,2444.0,6335.0,291.73,0,20,0,52.51
2310,2444.0,6339.0,403.42,0,50,0,72.62
2311,2445.0,6342.0,304.88,0,50,0,54.88
2312,2445.0,6343.0,275.6,30,0,0,49.61
2313,2446.0,6345.0,151.5,30,50,0,27.27
2314,2446.0,6346.0,331.73,0,0,0,59.71
2315,2447.0,6349.0,455.64,0,20,0,82.02
2316,2450.0,6355.0,253.75,30,0,0,45.68
2317,2452.0,6357.0,471.1,0,0,0,84.8
2318,2452.0,6359.0,259.46,30,50,0,46.7
2319,2453.0,6360.0,302.31,0,0,0,54.42
2320,2453.0,6361.0,372.7,0,0,0,67.09
2321,2455.0,6363.0,352.18,0,0,0,63.39
2322,2455.0,6364.0,462.31,0,50,0,83.22
2323,2455.0,6367.0,304.65,30,0,0,54.84
2324,2458.0,6373.0,365.52,0,0,0,65.79
2325,2458.0,6374.0,268.48,0,50,0,48.33
2326,2458.0,6375.0,301.53,0,20,0,54.28
2327,2458.0,6376.0,393.88,0,0,0,70.9
2328,2460.0,6381.0,261.0,0,50,0,46.98
2329,2461.0,6382.0,140.19,30,0,0,25.23
2330,2465.0,6391.0,249.07,0,50,0,44.83
2331,2468.0,6397.0,294.0,30,0,0,52.92
2332,2469.0,6398.0,293.1,30,20,0,52.76
2333,2470.0,6400.0,310.37,30,0,0,55.87
2334,2471.0,6401.0,183.38,30,0,0,33.01
2335,2471.0,6403.0,360.24,0,50,0,64.84
2336,2472.0,6405.0,557.82,0,0,0,100.41
2337,2472.0,6406.0,260.1,30,50,0,46.82
2338,2472.0,6407.0,330.16,0,0,0,59.43
2339,2472.0,6408.0,275.47,0,50,0,49.58
2340,2472.0,6411.0,432.78,0,0,0,77.9
2341,2475.0,6413.0,305.45,30,0,0,54.98
2342,2475.0,6414.0,326.86,30,0,0,58.83
2343,2475.0,6415.0,375.67,0,0,0,67.62
2344,2476.0,6416.0,208.8,30,50,0,37.58
2345,2477.0,6417.0,304.95,30,20,0,54.89
2346,2477.0,6421.0,321.02,0,20,1,57.78
2347,2478.0,6423.0,366.76,0,0,0,66.02
2348,2479.0,6426.0,256.22,0,50,0,46.12
2349,2484.0,6437.0,414.13,0,0,0,74.54
2350,2485.0,6440.0,233.69,30,50,0,42.06
2351,2485.0,6443.0,269.37,30,0,0,48.49
2352,2486.0,6445.0,305.44,0,0,0,54.98
2353,2486.0,6447.0,396.95,0,20,0,71.45
2354,2487.0,6448.0,271.16,0,50,0,48.81
2355,2487.0,6450.0,320.71,30,0,0,57.73
2356,2488.0,6451.0,380.58,0,20,0,68.5
2357,2490.0,6457.0,543.69,0,20,0,97.86
2358,2491.0,6458.0,406.49,0,20,0,73.17
2359,2491.0,6459.0,391.7,0,20,0,70.51
2360,2492.0,6464.0,306.6,0,0,0,55.19
2361,2492.0,6466.0,317.49,0,0,0,57.15
2362,2494.0,6470.0,265.23,30,50,0,47.74
2363,2494.0,6471.0,390.09,0,0,0,70.22
2364,2495.0,6474.0,528.81,0,0,0,95.19
2365,2498.0,6481.0,508.58,0,0,0,91.54
2366,2499.0,6483.0,332.54,0,0,0,59.86
2367,2503.0,6491.0,208.67,30,0,0,37.56
2368,2506.0,6501.0,339.18,0,50,0,61.05
2369,2508.0,6504.0,239.01,30,50,0,43.02
2370,2511.0,6512.0,372.5,0,50,0,67.05
2371,2511.0,6513.0,328.96,30,0,0,59.21
2372,2511.0,6514.0,361.12,0,0,0,65.0
2373,2511.0,6516.0,455.32,0,0,0,81.96
2374,2512.0,6520.0,358.06,0,0,0,64.45
2375,2512.0,6521.0,130.51,30,50,0,23.49
2376,2513.0,6522.0,494.5,0,0,0,89.01
2377,2516.0,6526.0,404.92,0,0,0,72.89
2378,2518.0,6531.0,417.39,0,20,0,75.13
2379,2519.0,6535.0,393.83,0,0,0,70.89
2380,2520.0,6538.0,352.57,0,0,0,63.46
2381,2520.0,6539.0,442.68,0,0,0,79.68
2382,2521.0,6540.0,435.02,0,20,0,78.3
2383,2521.0,6541.0,405.28,0,20,0,72.95
2384,2521.0,6543.0,302.74,30,0,0,54.49
2385,2522.0,6545.0,308.74,30,0,0,55.57
2386,2522.0,6546.0,299.52,0,20,0,53.91
2387,2523.0,6547.0,345.47,0,20,0,62.18
2388,2523.0,6548.0,303.56,0,0,0,54.64
2389,2523.0,6549.0,247.05,30,20,0,44.47
2390,2524.0,6550.0,457.56,0,50,0,82.36
2391,2524.0,6551.0,291.05,30,0,0,52.39
2392,2526.0,6556.0,313.02,30,0,0,56.34
2393,2528.0,6558.0,375.99,0,0,0,67.68
2394,2528.0,6563.0,322.49,30,0,0,58.05
