user_id,city,device,user_type,signup_date
1554,Delhi,Android,New,2026-04-08
1555,Hyderabad,Android,Returning,2025-04-06
1556,Chennai,Android,New,2026-06-12
1557,Chennai,Android,New,2025-10-12
1558,Hyderabad,Android,Returning,2026-01-13
1559,Bangalore,Android,New,2026-05-15
1560,Chennai,Android,New,2025-01-03
1561,Chennai,Android,New,2025-04-06
1562,Chennai,Android,Returning,2026-04-15
1563,Delhi,Android,Returning,2026-01-02
1564,Mumbai,Android,New,2026-02-12
1565,Mumbai,iOS,Returning,2026-03-16
1566,Bangalore,iOS,Returning,2026-05-22
1567,Bangalore,iOS,Returning,2025-11-27
1568,Pune,Android,Returning,2025-12-12
1569,Pune,Android,Returning,2025-05-14
1570,Bangalore,Android,New,2026-05-12
1571,Delhi,Android,Returning,2025-02-19
1572,Chennai,Android,Returning,2025-04-12
1573,Delhi,Android,Returning,2026-04-16
1574,Mumbai,iOS,Returning,2025-05-08
1575,Hyderabad,Android,Returning,2026-03-28
1576,Hyderabad,Android,New,2025-01-01
1577,Chennai,Android,Returning,2025-07-27
1578,Chennai,Android,Returning,2025-05-16
1579,Mumbai,iOS,New,2025-11-06
1580,Delhi,iOS,New,2025-10-08
1581,Bangalore,Android,New,2026-01-05
1582,Bangalore,Android,Returning,2025-03-26
1583,Delhi,Android,Returning,2025-06-19
1584,Chennai,iOS,New,2026-02-10
1585,Chennai,Android,Returning,2025-11-09
1586,Hyderabad,Android,New,2025-08-28
1587,Chennai,Android,New,2025-04-04
1588,Delhi,Android,New,2025-04-08
1589,Hyderabad,Android,Returning,2025-08-07
1590,Mumbai,iOS,Returning,2025-03-21
1591,Pune,Android,New,2025-08-20
1592,Delhi,Android,New,2026-04-01
1593,Chennai,Android,Returning,2025-01-09
1594,Delhi,Android,Returning,2025-12-18
1595,Chennai,iOS,Returning,2026-03-09
1596,Hyderabad,Android,Returning,2025-05-16
1597,Mumbai,iOS,New,2025-03-14
1598,Delhi,Android,Returning,2026-01-28
1599,Delhi,iOS,Returning,2025-04-15
1600,Bangalore,Android,Returning,2025-11-17
1601,Mumbai,Android,Returning,2025-11-03
1602,Mumbai,Android,Returning,2026-01-27
1603,Delhi,Android,Returning,2025-05-27
1604,Pune,iOS,Returning,2025-01-09
1605,Hyderabad,Android,Returning,2025-06-18
1606,Chennai,Android,Returning,2025-12-26
1607,Chennai,Android,Returning,2025-08-07
1608,Hyderabad,Android,New,2025-06-05
1609,Mumbai,Android,New,2026-03-30
1610,Delhi,Android,Returning,2025-03-30
1611,Delhi,Android,New,2025-05-24
1612,Bangalore,Android,New,2026-01-29
1613,Bangalore,Android,Returning,2026-03-16
1614,Mumbai,Android,Returning,2025-05-24
1615,Chennai,Android,New,2025-10-11
1616,Mumbai,Android,Returning,2025-03-28
1617,Chennai,Android,New,2025-10-19
1618,Chennai,Android,New,2025-01-28
1619,Mumbai,Android,Returning,2025-11-05
1620,Pune,Android,Returning,2026-06-15
1621,Mumbai,Android,Returning,2026-06-06
1622,Bangalore,Android,Returning,2026-02-06
1623,Mumbai,Android,New,2025-02-25
1624,Hyderabad,Android,Returning,2026-05-22
1625,Mumbai,iOS,Returning,2025-04-26
1626,Chennai,Android,New,2026-05-27
1627,Pune,Android,New,2025-03-14
1628,Bangalore,Android,New,2025-01-13
1629,Mumbai,Android,New,2025-11-21
1630,Pune,Android,Returning,2026-02-01
1631,Bangalore,Android,Returning,2026-03-07
1632,Hyderabad,Android,New,2025-06-26
1633,Delhi,Android,New,2025-03-16
1634,Delhi,Android,Returning,2025-03-11
1635,Mumbai,Android,Returning,2025-09-26
1636,Delhi,Android,New,2025-02-10
1637,Pune,Android,Returning,2026-02-12
1638,Chennai,iOS,Returning,2025-10-21
1639,Hyderabad,iOS,Returning,2026-05-29
1640,Chennai,Android,Returning,2026-03-10
1641,Delhi,Android,New,2026-02-16
1642,Bangalore,iOS,Returning,2025-06-06
1643,Bangalore,Android,New,2025-03-27
1644,Pune,Android,Returning,2025-03-22
1645,Mumbai,iOS,New,2025-07-28
1646,Hyderabad,Android,Returning,2025-12-01
1647,Bangalore,Android,Returning,2025-03-09
1648,Chennai,iOS,New,2026-03-24
1649,Delhi,Android,New,2025-09-02
1650,Delhi,Android,Returning,2025-09-08
1651,Delhi,Android,Returning,2026-03-21
1652,Pune,Android,New,2026-04-10
1653,Bangalore,Android,Returning,2025-02-26
1654,Delhi,Android,New,2025-06-29
1655,Chennai,Android,Returning,2025-01-13
1656,Chennai,Android,Returning,2025-05-21
1657,Mumbai,Android,New,2025-01-12
1658,Bangalore,Android,Returning,2026-05-24
1659,Pune,Android,New,2026-06-20
1660,Mumbai,iOS,Returning,2025-09-23
1661,Mumbai,Android,New,2026-01-16
1662,Chennai,Android,Returning,2025-10-03
1663,Delhi,Android,Returning,2025-05-01
1664,Hyderabad,iOS,Returning,2025-12-10
1665,Pune,Android,Returning,2025-10-06
1666,Bangalore,Android,Returning,2025-03-07
1667,Hyderabad,Android,New,2025-03-20
1668,Pune,iOS,Returning,2026-04-12
1669,Delhi,iOS,Returning,2026-01-04
1670,Pune,Android,Returning,2026-05-27
1671,Bangalore,iOS,Returning,2025-06-20
1672,Bangalore,Android,New,2025-06-11
1673,Pune,Android,Returning,2025-04-16
1674,Mumbai,Android,New,2025-04-29
1675,Delhi,Android,New,2026-06-06
1676,Delhi,Android,Returning,2025-02-15
1677,Delhi,iOS,Returning,2025-09-08
1678,Bangalore,Android,New,2026-04-29
1679,Mumbai,Android,Returning,2026-01-28
1680,Delhi,iOS,Returning,2025-07-03
1681,Mumbai,Android,New,2026-03-06
1682,Mumbai,Android,New,2025-11-26
1683,Chennai,iOS,Returning,2026-03-03
1684,Bangalore,Android,New,2025-11-24
1685,Pune,Android,Returning,2025-03-21
1686,Delhi,Android,Returning,2026-01-17
1687,Chennai,Android,Returning,2026-05-30
1688,Mumbai,iOS,Returning,2025-02-23
1689,Pune,Android,New,2025-08-17
1690,Hyderabad,Android,Returning,2025-02-17
1691,Hyderabad,Android,Returning,2025-03-12
1692,Bangalore,Android,New,2025-10-17
1693,Delhi,Android,Returning,2025-12-02
1694,Delhi,Android,Returning,2026-04-13
1695,Mumbai,Android,Returning,2026-01-13
1696,Pune,Android,Returning,2025-10-26
1697,Chennai,iOS,New,2025-11-08
1698,Hyderabad,iOS,Returning,2025-09-06
1699,Pune,iOS,Returning,2026-01-13
1700,Mumbai,Android,Returning,2026-05-21
1701,Mumbai,Android,New,2025-09-09
1702,Hyderabad,iOS,New,2025-01-07
1703,Mumbai,Android,Returning,2025-01-25
1704,Chennai,iOS,Returning,2025-12-21
1705,Bangalore,Android,New,2025-01-10
1706,Chennai,Android,New,2025-01-02
1707,Chennai,Android,Returning,2026-01-21
1708,Delhi,Android,Returning,2025-11-11
1709,Pune,Android,Returning,2025-07-30
1710,Hyderabad,Android,New,2025-09-01
1711,Delhi,Android,Returning,2026-05-19
1712,Chennai,Android,New,2025-05-26
1713,Delhi,iOS,Returning,2025-10-14
1714,Mumbai,Android,Returning,2025-02-14
1715,Hyderabad,iOS,Returning,2026-06-17
1716,Hyderabad,Android,Returning,2026-01-17
1717,Pune,Android,Returning,2025-03-28
1718,Pune,Android,Returning,2025-04-08
1719,Chennai,Android,Returning,2025-05-17
1720,Delhi,iOS,Returning,2026-02-08
1721,Hyderabad,Android,Returning,2025-03-05
1722,Mumbai,Android,Returning,2025-05-14
1723,Bangalore,iOS,Returning,2025-10-26
1724,Hyderabad,iOS,Returning,2025-11-19
1725,Bangalore,Android,New,2025-12-01
1726,Bangalore,Android,Returning,2026-04-09
1727,Delhi,Android,Returning,2025-08-28
1728,Mumbai,iOS,New,2025-07-27
1729,Mumbai,Android,Returning,2025-04-22
1730,Mumbai,Android,Returning,2025-04-19
1731,Hyderabad,Android,New,2026-04-06
1732,Hyderabad,Android,Returning,2025-11-18
1733,Pune,Android,Returning,2025-05-04
1734,Mumbai,Android,Returning,2026-01-02
1735,Bangalore,iOS,New,2026-04-08
1736,Bangalore,Android,Returning,2026-04-20
1737,Delhi,Android,Returning,2025-05-03
1738,Chennai,iOS,Returning,2025-06-11
1739,Chennai,iOS,Returning,2025-11-08
1740,Mumbai,Android,Returning,2025-02-11
1741,Mumbai,Android,Returning,2025-12-02
1742,Chennai,Android,Returning,2025-04-04
1743,Bangalore,Android,Returning,2025-09-12
1744,Pune,Android,New,2026-02-10
1745,Chennai,Android,Returning,2025-02-20
1746,Bangalore,Android,Returning,2025-11-03
1747,Delhi,iOS,Returning,2025-06-28
1748,Hyderabad,Android,New,2026-02-19
1749,Delhi,iOS,Returning,2025-09-13
1750,Delhi,Android,Returning,2026-04-19
1751,Delhi,Android,Returning,2025-05-24
1752,Delhi,iOS,New,2025-01-13
1753,Mumbai,iOS,Returning,2025-08-16
1754,Hyderabad,iOS,Returning,2025-07-22
1755,Chennai,iOS,New,2026-01-17
1756,Pune,Android,New,2025-03-28
1757,Delhi,iOS,Returning,2025-09-23
1758,Delhi,iOS,Returning,2025-01-23
1759,Chennai,Android,Returning,2025-07-22
1760,Mumbai,Android,New,2026-03-31
1761,Bangalore,Android,Returning,2025-04-05
1762,Delhi,Android,New,2025-05-06
1763,Delhi,Android,New,2026-04-18
1764,Pune,iOS,Returning,2025-06-22
1765,Chennai,iOS,Returning,2026-03-20
1766,Hyderabad,Android,Returning,2026-02-09
1767,Hyderabad,Android,New,2025-01-31
1768,Mumbai,Android,New,2026-03-13
1769,Mumbai,Android,Returning,2025-12-29
1770,Bangalore,Android,New,2025-07-11
1771,Hyderabad,Android,Returning,2025-10-14
1772,Delhi,Android,New,2025-06-02
1773,Chennai,iOS,New,2025-09-09
1774,Hyderabad,Android,Returning,2025-10-30
1775,Pune,Android,Returning,2026-02-26
1776,Delhi,iOS,New,2026-05-06
1777,Bangalore,Android,Returning,2025-03-31
1778,Mumbai,Android,Returning,2026-01-28
1779,Mumbai,Android,Returning,2026-03-06
1780,Mumbai,Android,Returning,2026-06-23
1781,Hyderabad,Android,Returning,2025-01-20
1782,Hyderabad,Android,Returning,2026-01-03
1783,Bangalore,Android,Returning,2026-05-12
1784,Bangalore,Android,Returning,2026-05-30
1785,Bangalore,Android,Returning,2026-02-02
1786,Delhi,Android,Returning,2025-07-04
1787,Pune,iOS,Returning,2025-11-23
1788,Delhi,iOS,Returning,2025-08-13
1789,Delhi,Android,Returning,2025-10-15
1790,Pune,Android,Returning,2026-04-29
1791,Pune,Android,Returning,2026-01-02
1792,Mumbai,Android,Returning,2025-08-27
1793,Mumbai,Android,New,2025-04-13
1794,Bangalore,Android,Returning,2025-09-04
1795,Mumbai,Android,New,2025-02-27
1796,Bangalore,iOS,New,2026-02-02
1797,Mumbai,Android,Returning,2025-06-27
1798,Pune,Android,Returning,2025-08-31
1799,Chennai,Android,Returning,2025-11-22
1800,Pune,Android,Returning,2026-01-03
1801,Chennai,Android,Returning,2025-01-29
1802,Pune,Android,New,2025-12-27
1803,Pune,Android,New,2025-05-26
1804,Hyderabad,iOS,New,2025-07-12
1805,Mumbai,iOS,Returning,2025-11-13
1806,Delhi,Android,New,2026-05-18
1807,Delhi,Android,Returning,2025-04-03
1808,Pune,Android,New,2025-08-27
1809,Delhi,Android,Returning,2025-08-13
1810,Hyderabad,Android,New,2026-06-24
1811,Bangalore,Android,New,2025-01-01
1812,Mumbai,Android,Returning,2025-07-26
1813,Chennai,Android,New,2025-12-15
1814,Bangalore,Android,Returning,2025-07-01
1815,Delhi,Android,Returning,2025-03-02
1816,Pune,Android,New,2025-06-01
1817,Delhi,Android,Returning,2025-05-26
1818,Bangalore,Android,Returning,2026-06-23
1819,Bangalore,iOS,New,2025-03-16
1820,Pune,Android,New,2026-02-10
1821,Bangalore,Android,Returning,2025-04-14
1822,Bangalore,Android,Returning,2025-11-06
1823,Mumbai,Android,New,2025-05-20
1824,Chennai,Android,Returning,2026-03-24
1825,Chennai,Android,Returning,2026-05-14
1826,Mumbai,Android,Returning,2025-11-21
1827,Mumbai,iOS,New,2026-01-01
1828,Hyderabad,Android,New,2025-06-29
1829,Chennai,Android,Returning,2025-11-11
1830,Mumbai,Android,Returning,2025-10-29
1831,Chennai,Android,Returning,2025-07-01
1832,Chennai,Android,New,2025-01-02
1833,Pune,Android,Returning,2026-02-05
1834,Mumbai,iOS,New,2025-02-03
1835,Pune,Android,Returning,2025-11-22
1836,Chennai,Android,New,2025-08-15
1837,Hyderabad,Android,New,2025-04-17
1838,Bangalore,Android,New,2025-05-25
1839,Mumbai,Android,Returning,2025-03-21
1840,Bangalore,iOS,Returning,2025-12-22
1841,Chennai,Android,New,2025-06-21
1842,Chennai,Android,New,2025-04-01
1843,Hyderabad,Android,Returning,2025-12-10
1844,Bangalore,iOS,Returning,2025-01-12
1845,Mumbai,Android,New,2025-08-03
1846,Bangalore,iOS,Returning,2025-03-11
1847,Delhi,Android,New,2025-09-20
1848,Delhi,Android,New,2025-01-02
1849,Hyderabad,iOS,Returning,2026-01-31
1850,Mumbai,iOS,New,2026-03-06
1851,Hyderabad,Android,Returning,2026-02-28
1852,Bangalore,Android,Returning,2026-01-23
1853,Delhi,iOS,Returning,2026-01-20
1854,Pune,Android,New,2026-05-06
1855,Mumbai,Android,Returning,2025-08-19
1856,Delhi,Android,Returning,2026-04-08
1857,Bangalore,Android,Returning,2025-02-04
1858,Bangalore,iOS,New,2025-01-21
1859,Delhi,Android,New,2025-09-25
1860,Bangalore,Android,New,2025-03-17
1861,Hyderabad,Android,Returning,2025-06-24
1862,Chennai,iOS,New,2025-06-14
1863,Pune,Android,Returning,2025-03-18
1864,Bangalore,Android,New,2025-04-06
1865,Chennai,Android,Returning,2026-05-10
1866,Hyderabad,Android,Returning,2025-02-01
1867,Pune,Android,Returning,2025-06-18
1868,Mumbai,Android,Returning,2026-03-21
1869,Delhi,Android,Returning,2025-02-24
1870,Mumbai,Android,Returning,2025-12-06
1871,Hyderabad,iOS,Returning,2025-07-14
1872,Chennai,Android,New,2025-09-29
1873,Bangalore,Android,New,2025-10-16
1874,Delhi,Android,Returning,2025-09-01
1875,Hyderabad,Android,Returning,2025-02-20
1876,Mumbai,iOS,Returning,2026-05-18
1877,Bangalore,Android,Returning,2025-02-25
1878,Hyderabad,Android,New,2025-01-04
1879,Bangalore,Android,New,2025-03-31
1880,Mumbai,Android,Returning,2026-05-07
1881,Delhi,Android,Returning,2025-04-10
1882,Mumbai,Android,New,2025-07-31
1883,Delhi,Android,New,2025-10-26
1884,Delhi,Android,Returning,2026-04-30
1885,Hyderabad,Android,New,2025-11-12
1886,Hyderabad,Android,Returning,2026-04-28
1887,Delhi,Android,Returning,2025-09-29
1888,Mumbai,Android,Returning,2026-02-01
1889,Hyderabad,iOS,Returning,2026-01-15
1890,Mumbai,Android,Returning,2026-01-14
1891,Delhi,Android,New,2026-04-02
1892,Hyderabad,Android,Returning,2025-09-27
1893,Bangalore,iOS,New,2026-04-22
1894,Bangalore,Android,Returning,2025-08-20
1895,Mumbai,Android,Returning,2025-03-05
1896,Delhi,Android,New,2025-04-10
1897,Pune,Android,Returning,2025-12-19
1898,Pune,Android,Returning,2026-02-28
1899,Pune,Android,New,2025-08-21
1900,Hyderabad,Android,Returning,2025-03-04
1901,Hyderabad,Android,Returning,2026-06-20
1902,Pune,iOS,Returning,2026-05-02
1903,Hyderabad,Android,Returning,2025-08-30
1904,Delhi,Android,New,2025-11-03
1905,Chennai,Android,New,2026-02-09
1906,Pune,Android,Returning,2025-02-05
1907,Pune,Android,Returning,2026-06-14
1908,Delhi,Android,Returning,2025-05-31
1909,Mumbai,Android,Returning,2026-04-05
1910,Mumbai,iOS,Returning,2025-06-21
1911,Mumbai,Android,Returning,2025-07-17
1912,Hyderabad,iOS,New,2025-02-13
1913,Chennai,Android,New,2025-03-22
1914,Mumbai,Android,Returning,2026-03-22
1915,Pune,iOS,New,2025-06-01
1916,Bangalore,Android,Returning,2025-09-22
1917,Delhi,iOS,Returning,2025-03-10
1918,Pune,Android,New,2026-02-02
1919,Pune,iOS,New,2026-02-11
1920,Bangalore,iOS,Returning,2025-11-30
1921,Hyderabad,Android,New,2026-06-17
1922,Chennai,Android,Returning,2025-01-13
1923,Hyderabad,Android,Returning,2026-06-20
1924,Hyderabad,iOS,Returning,2025-04-26
1925,Mumbai,Android,New,2025-06-03
1926,Delhi,Android,New,2025-04-13
1927,Bangalore,Android,Returning,2025-04-14
1928,Hyderabad,Android,New,2025-12-19
1929,Hyderabad,Android,Returning,2025-09-28
1930,Pune,Android,Returning,2026-05-13
1931,Delhi,iOS,Returning,2026-04-30
1932,Bangalore,Android,New,2025-06-26
1933,Mumbai,Android,Returning,2026-02-17
1934,Delhi,Android,Returning,2026-02-16
1935,Bangalore,Android,New,2026-02-10
1936,Delhi,Android,New,2025-09-01
1937,Bangalore,Android,Returning,2026-05-02
1938,Delhi,Android,Returning,2026-01-17
1939,Bangalore,Android,Returning,2025-12-12
1940,Bangalore,Android,New,2025-11-15
1941,Chennai,Android,Returning,2026-05-19
1942,Mumbai,iOS,New,2025-04-11
1943,Bangalore,iOS,Returning,2025-05-18
1944,Bangalore,iOS,Returning,2026-03-30
1945,Chennai,Android,Returning,2025-10-03
1946,Pune,Android,Returning,2026-03-03
1947,Mumbai,Android,Returning,2025-04-02
1948,Mumbai,Android,Returning,2026-03-29
1949,Chennai,Android,Returning,2026-02-21
1950,Pune,Android,Returning,2026-05-12
1951,Delhi,Android,Returning,2026-01-18
1952,Mumbai,iOS,New,2026-06-12
1953,Bangalore,iOS,Returning,2025-03-09
1954,Hyderabad,Android,New,2026-06-03
1955,Pune,Android,New,2025-05-19
1956,Mumbai,Android,New,2025-01-30
1957,Mumbai,Android,Returning,2025-07-17
1958,Mumbai,iOS,Returning,2025-03-01
1959,Hyderabad,Android,New,2025-02-03
1960,Bangalore,Android,Returning,2025-02-21
1961,Bangalore,iOS,Returning,2025-07-23
1962,Hyderabad,Android,New,2026-01-13
1963,Hyderabad,iOS,New,2026-06-02
1964,Chennai,Android,Returning,2025-05-07
1965,Mumbai,Android,New,2025-02-01
1966,Hyderabad,iOS,New,2026-01-17
1967,Mumbai,Android,New,2026-04-02
1968,Pune,Android,Returning,2026-05-01
1969,Bangalore,Android,New,2025-12-25
1970,Bangalore,Android,Returning,2025-06-17
1971,Bangalore,Android,Returning,2025-04-03
1972,Hyderabad,Android,Returning,2025-01-29
1973,Mumbai,Android,New,2025-02-20
1974,Mumbai,Android,Returning,2025-08-08
1975,Chennai,Android,New,2025-08-19
1976,Bangalore,Android,Returning,2025-07-31
1977,Pune,iOS,New,2026-02-24
1978,Chennai,Android,Returning,2025-01-21
1979,Hyderabad,iOS,Returning,2025-01-10
1980,Chennai,Android,New,2025-05-16
1981,Pune,Android,Returning,2025-06-27
1982,Mumbai,Android,Returning,2025-01-09
1983,Pune,Android,Returning,2025-09-16
1984,Chennai,Android,New,2025-11-09
1985,Hyderabad,Android,Returning,2025-10-09
1986,Bangalore,iOS,Returning,2026-01-21
1987,Bangalore,Android,Returning,2026-04-16
1988,Hyderabad,Android,Returning,2025-08-12
1989,Chennai,Android,Returning,2025-11-06
1990,Pune,Android,Returning,2026-06-18
1991,Pune,iOS,Returning,2026-02-11
1992,Delhi,Android,New,2025-04-15
1993,Chennai,iOS,Returning,2026-06-08
1994,Pune,Android,Returning,2026-01-19
1995,Bangalore,Android,Returning,2025-10-17
1996,Hyderabad,Android,New,2025-04-21
1997,Bangalore,Android,New,2025-03-07
1998,Chennai,Android,Returning,2025-10-11
1999,Bangalore,Android,Returning,2025-11-29
2000,Chennai,Android,New,2025-09-25
2001,Mumbai,Android,Returning,2025-11-02
2002,Pune,Android,New,2025-06-03
2003,Delhi,Android,New,2025-09-04
2004,Chennai,Android,Returning,2026-02-18
2005,Chennai,Android,New,2025-11-24
2006,Chennai,Android,Returning,2025-05-24
2007,Chennai,Android,New,2025-01-27
2008,Bangalore,Android,New,2026-05-25
2009,Hyderabad,iOS,Returning,2025-09-23
2010,Hyderabad,Android,New,2026-02-19
2011,Pune,Android,New,2025-02-06
2012,Bangalore,Android,Returning,2025-07-14
2013,Chennai,Android,Returning,2025-08-16
2014,Chennai,Android,New,2026-05-03
2015,Pune,Android,Returning,2026-01-03
2016,Mumbai,Android,New,2025-11-04
2017,Bangalore,Android,Returning,2025-07-05
2018,Hyderabad,Android,Returning,2025-04-10
2019,Chennai,iOS,Returning,2025-05-12
2020,Chennai,Android,Returning,2025-09-22
2021,Chennai,iOS,New,2025-07-07
2022,Chennai,Android,Returning,2025-12-10
2023,Mumbai,Android,Returning,2025-04-02
2024,Mumbai,Android,Returning,2025-12-30
2025,Hyderabad,iOS,New,2025-11-11
2026,Bangalore,iOS,Returning,2025-12-06
2027,Pune,iOS,Returning,2025-09-24
2028,Hyderabad,Android,New,2025-10-29
2029,Hyderabad,iOS,New,2025-05-01
2030,Chennai,iOS,Returning,2025-02-24
2031,Hyderabad,Android,New,2025-03-14
2032,Pune,Android,New,2025-07-19
2033,Chennai,iOS,New,2025-05-03
2034,Pune,Android,Returning,2026-01-26
2035,Hyderabad,Android,Returning,2025-11-02
2036,Mumbai,Android,Returning,2025-02-25
2037,Mumbai,Android,Returning,2025-05-21
2038,Hyderabad,Android,Returning,2025-12-17
2039,Mumbai,Android,New,2026-04-14
2040,Chennai,Android,New,2025-11-20
2041,Delhi,Android,New,2025-07-04
2042,Bangalore,Android,Returning,2026-05-15
2043,Bangalore,Android,New,2025-07-01
2044,Delhi,Android,Returning,2025-03-01
2045,Bangalore,iOS,New,2026-04-08
2046,Mumbai,Android,New,2025-08-03
2047,Hyderabad,Android,Returning,2025-06-12
2048,Mumbai,Android,Returning,2025-04-01
2049,Chennai,Android,New,2026-03-21
2050,Hyderabad,Android,New,2026-03-16
2051,Hyderabad,Android,Returning,2026-03-16
2052,Delhi,Android,New,2026-01-28
2053,Pune,Android,Returning,2025-02-08
2054,Chennai,iOS,New,2025-07-24
2055,Delhi,iOS,Returning,2026-01-18
2056,Pune,Android,Returning,2025-11-26
2057,Delhi,Android,New,2025-07-15
2058,Chennai,Android,New,2025-01-05
2059,Mumbai,iOS,Returning,2025-09-12
2060,Bangalore,Android,Returning,2025-12-19
2061,Delhi,Android,Returning,2025-05-13
2062,Pune,Android,Returning,2026-01-28
2063,Mumbai,Android,Returning,2025-11-10
2064,Delhi,Android,Returning,2025-03-08
2065,Bangalore,Android,New,2025-11-02
2066,Chennai,Android,New,2026-04-12
2067,Pune,Android,Returning,2026-06-17
2068,Bangalore,Android,New,2026-06-21
2069,Chennai,Android,New,2026-03-21
2070,Bangalore,Android,Returning,2025-05-18
2071,Bangalore,Android,New,2026-05-17
2072,Mumbai,Android,Returning,2025-07-12
2073,Delhi,iOS,Returning,2026-02-18
2074,Mumbai,Android,Returning,2025-08-22
2075,Mumbai,Android,Returning,2025-05-15
2076,Pune,Android,New,2025-01-23
2077,Mumbai,Android,Returning,2026-06-01
2078,Bangalore,Android,New,2025-05-07
2079,Hyderabad,Android,Returning,2025-02-08
2080,Pune,iOS,Returning,2025-09-19
2081,Pune,Android,New,2025-02-19
2082,Chennai,Android,Returning,2025-02-19
2083,Chennai,Android,Returning,2025-04-21
2084,Delhi,Android,New,2025-01-21
2085,Hyderabad,Android,New,2025-04-29
2086,Hyderabad,Android,Returning,2026-03-31
2087,Pune,Android,Returning,2025-05-07
2088,Hyderabad,iOS,Returning,2025-09-16
2089,Mumbai,Android,Returning,2025-06-06
2090,Bangalore,Android,New,2025-01-10
2091,Chennai,Android,Returning,2026-03-07
2092,Chennai,Android,New,2025-04-14
2093,Bangalore,Android,Returning,2026-06-17
2094,Hyderabad,Android,Returning,2025-05-21
2095,Pune,Android,Returning,2025-04-18
2096,Bangalore,Android,Returning,2025-05-01
2097,Delhi,Android,Returning,2025-04-27
2098,Mumbai,Android,New,2026-05-25
2099,Bangalore,Android,New,2025-07-24
2100,Mumbai,Android,Returning,2026-06-20
2101,Chennai,iOS,New,2026-01-02
2102,Bangalore,Android,Returning,2026-02-24
2103,Delhi,Android,Returning,2025-06-14
2104,Mumbai,Android,Returning,2026-05-24
2105,Bangalore,Android,New,2026-05-08
2106,Delhi,Android,Returning,2025-08-29
2107,Chennai,Android,New,2025-01-14
2108,Delhi,Android,Returning,2025-04-02
2109,Mumbai,Android,Returning,2026-05-21
2110,Pune,Android,New,2025-04-03
2111,Chennai,Android,Returning,2025-03-18
2112,Bangalore,iOS,Returning,2025-04-14
2113,Hyderabad,Android,Returning,2025-08-25
2114,Bangalore,Android,Returning,2025-10-31
2115,Delhi,Android,New,2026-04-21
2116,Mumbai,Android,Returning,2025-04-13
2117,Bangalore,Android,Returning,2025-02-10
2118,Chennai,Android,New,2026-01-04
2119,Hyderabad,Android,Returning,2025-11-17
2120,Delhi,Android,New,2025-04-29
2121,Delhi,Android,Returning,2025-02-16
2122,Chennai,Android,Returning,2025-05-22
2123,Bangalore,Android,Returning,2025-06-24
2124,Hyderabad,Android,New,2026-01-02
2125,Chennai,Android,Returning,2025-10-02
2126,Bangalore,Android,New,2025-04-06
2127,Mumbai,Android,Returning,2025-12-17
2128,Hyderabad,Android,Returning,2025-04-27
2129,Hyderabad,iOS,Returning,2026-02-14
2130,Hyderabad,Android,Returning,2025-10-06
2131,Hyderabad,Android,Returning,2026-05-05
2132,Delhi,Android,Returning,2025-06-20
2133,Chennai,Android,Returning,2025-05-16
2134,Mumbai,Android,New,2025-03-02
2135,Hyderabad,iOS,Returning,2025-04-17
2136,Pune,Android,Returning,2026-05-10
2137,Mumbai,Android,Returning,2026-03-25
2138,Bangalore,Android,Returning,2026-01-24
2139,Chennai,Android,New,2025-01-30
2140,Hyderabad,Android,Returning,2025-05-14
2141,Delhi,Android,Returning,2026-05-15
2142,Hyderabad,Android,New,2026-02-26
2143,Delhi,Android,Returning,2025-02-17
2144,Chennai,iOS,Returning,2025-09-25
2145,Delhi,Android,Returning,2025-11-18
2146,Chennai,Android,New,2026-06-22
2147,Chennai,Android,Returning,2025-08-18
2148,Pune,Android,New,2025-12-13
2149,Chennai,Android,New,2026-06-20
2150,Hyderabad,Android,Returning,2025-04-08
2151,Hyderabad,Android,Returning,2025-09-12
2152,Chennai,Android,Returning,2025-12-21
2153,Mumbai,iOS,New,2026-01-30
2154,Delhi,Android,Returning,2025-02-25
2155,Pune,iOS,Returning,2025-06-10
2156,Hyderabad,Android,Returning,2026-04-26
2157,Delhi,Android,Returning,2025-06-19
2158,Bangalore,iOS,New,2026-05-19
2159,Bangalore,Android,New,2025-09-04
2160,Delhi,Android,Returning,2025-10-12
2161,Mumbai,Android,Returning,2026-06-04
2162,Hyderabad,Android,Returning,2026-01-23
2163,Delhi,iOS,Returning,2025-08-29
2164,Hyderabad,Android,Returning,2026-04-16
2165,Delhi,Android,Returning,2026-04-04
2166,Hyderabad,Android,New,2026-05-26
2167,Delhi,Android,Returning,2025-11-20
2168,Chennai,Android,New,2026-05-25
2169,Delhi,Android,Returning,2025-01-19
2170,Hyderabad,Android,New,2026-02-18
2171,Pune,Android,New,2025-02-06
2172,Delhi,iOS,Returning,2025-01-01
2173,Pune,Android,Returning,2025-11-08
2174,Chennai,Android,Returning,2025-07-31
2175,Bangalore,iOS,Returning,2026-04-13
2176,Delhi,Android,Returning,2026-01-08
2177,Hyderabad,Android,Returning,2025-08-17
2178,Pune,Android,Returning,2025-12-06
2179,Chennai,Android,Returning,2026-04-30
2180,Chennai,Android,New,2026-01-08
2181,Delhi,Android,Returning,2026-04-09
2182,Chennai,Android,Returning,2025-04-10
2183,Delhi,Android,Returning,2025-08-16
2184,Bangalore,Android,Returning,2025-12-16
2185,Pune,Android,New,2025-10-26
2186,Bangalore,Android,Returning,2026-06-19
2187,Delhi,Android,Returning,2025-04-19
