order_id,user_id,checkout_id,order_value,delivery_fee,coupon_value,cancelled,margin
2197,2314,6036,383.03,0,50,0,68.95
2198,2314,6037,312.65,30,0,0,56.28
2199,2314,6038,343.46,0,0,0,61.82
2200,2315,6042,581.22,0,0,0,104.62
2201,2316,6045,386.34,0,0,1,69.54
2202,2316,6046,185.54,30,20,0,33.4
2203,2318,6048,357.66,0,0,0,64.38
2204,2319,6053,261.78,30,0,0,47.12
2205,2320,6056,136.73,30,50,0,24.61
2206,2320,6058,387.2,0,0,0,69.7
2207,2321,6060,421.28,0,0,0,75.83
2208,2322,6064,223.87,30,0,0,40.3
2209,2323,6065,254.6,30,50,0,45.83
2210,2323,6066,334.89,0,0,0,60.28
2211,2327,6070,163.82,30,0,0,29.49
2212,2327,6071,342.04,0,0,0,61.57
2213,2327,6072,430.18,0,0,0,77.43
2214,2329,6074,98.99,30,50,0,17.82
2215,2330,6078,376.23,0,0,0,67.72
2216,2331,6080,317.54,0,0,0,57.16
2217,2332,6084,344.97,0,20,1,62.09
2218,2333,6088,228.2,30,20,0,41.08
2219,2333,6090,269.73,30,0,0,48.55
2220,2335,6096,468.74,0,0,0,84.37
2221,2336,6100,413.27,0,0,0,74.39
2222,2340,6103,309.16,0,0,0,55.65
2223,2342,6110,317.39,0,0,0,57.13
2224,2343,6113,355.81,0,0,0,64.05
2225,2344,6114,241.39,30,20,0,43.45
2226,2346,6117,410.01,0,50,0,73.8
2227,2346,6119,287.36,0,50,0,51.72
2228,2347,6123,290.49,0,20,0,52.29
2229,2350,6129,131.11,30,50,0,23.6
2230,2352,6130,353.08,0,20,0,63.55
2231,2353,6133,334.34,0,0,0,60.18
2232,2353,6134,284.43,30,0,0,51.2
2233,2355,6137,427.6,0,0,0,76.97
2234,2356,6141,512.29,0,0,0,92.21
2235,2357,6143,158.7,30,0,0,28.57
2236,2358,6146,312.94,0,50,0,56.33
2237,2359,6147,318.78,0,0,0,57.38
2238,2359,6149,138.49,30,20,0,24.93
2239,2360,6150,309.52,0,0,0,55.71
2240,2360,6153,337.01,0,20,0,60.66
2241,2361,6154,320.7,30,0,0,57.73
2242,2364,6158,306.8,0,20,0,55.22
2243,2364,6159,430.17,0,20,0,77.43
2244,2366,6161,301.5,0,0,0,54.27
2245,2370,6167,270.69,30,50,0,48.72
2246,2370,6168,207.42,30,50,0,37.34
2247,2371,6169,362.53,0,50,0,65.26
2248,2372,6171,328.72,30,0,0,59.17
2249,2372,6172,289.94,30,0,0,52.19
2250,2372,6174,200.61,30,0,0,36.11
2251,2375,6178,190.57,30,20,0,34.3
2252,2375,6180,365.22,0,0,0,65.74
2253,2377,6185,288.89,30,20,0,52.0
2254,2377,6187,322.44,0,20,0,58.04
2255,2377,6190,210.71,30,0,0,37.93
2256,2380,6198,249.14,30,20,0,44.85
2257,2380,6199,306.24,0,20,0,55.12
2258,2380,6200,296.68,30,0,0,53.4
2259,2383,6208,261.01,0,50,0,46.98
2260,2386,6216,343.96,0,20,0,61.91
2261,2392,6224,410.83,0,0,0,73.95
2262,2393,6225,387.44,0,50,0,69.74
2263,2394,6229,282.27,0,20,0,50.81
2264,2394,6230,343.12,0,50,0,61.76
2265,2396,6233,346.42,0,0,0,62.36
2266,2396,6235,399.32,0,0,0,71.88
2267,2396,6236,384.33,0,0,0,69.18
2268,2397,6237,274.17,30,50,0,49.35
2269,2399,6240,231.01,30,20,0,41.58
2270,2401,6243,140.01,30,50,0,25.2
2271,2402,6244,441.23,0,0,0,79.42
2272,2403,6250,434.84,0,0,0,78.27
2273,2405,6252,286.85,0,20,0,51.63
2274,2406,6254,262.83,30,50,0,47.31
2275,2407,6256,381.23,0,0,0,68.62
2276,2408,6258,299.35,0,0,0,53.88
2277,2408,6259,366.09,0,0,0,65.9
2278,2409,6260,372.93,0,0,0,67.13
2279,2409,6262,306.12,30,0,0,55.1
2280,2409,6264,359.07,0,50,0,64.63
2281,2412,6267,307.63,0,0,1,55.37
2282,2412,6268,301.25,30,0,0,54.22
2283,2414,6270,232.43,30,0,0,41.84
2284,2416,6273,322.76,30,0,0,58.1
2285,2416,6274,247.59,30,50,0,44.57
2286,2416,6276,459.47,0,20,0,82.7
2287,2416,6277,373.92,0,20,0,67.31
2288,2419,6279,299.11,0,0,0,53.84
2289,2419,6280,319.63,0,0,0,57.53
2290,2422,6284,212.7,30,20,0,38.29
2291,2423,6285,223.44,30,50,0,40.22
2292,2423,6287,364.33,0,0,0,65.58
2293,2426,6289,197.95,30,0,0,35.63
2294,2426,6290,443.7,0,20,0,79.87
2295,2426,6291,369.31,0,0,0,66.48
2296,2429,6294,323.2,0,20,0,58.18
2297,2429,6296,391.02,0,0,0,70.38
2298,2429,6297,352.05,0,0,0,63.37
2299,2431,6300,397.05,0,0,0,71.47
2300,2433,6304,293.06,0,50,0,52.75
2301,2433,6305,306.96,0,0,0,55.25
2302,2435,6308,454.42,0,20,0,81.8
2303,2438,6314,340.38,0,0,0,61.27
2304,2441,6324,376.01,0,0,0,67.68
2305,2443,6329,196.78,30,50,0,35.42
2306,2443,6331,371.14,0,20,0,66.81
2307,2443,6332,322.12,0,20,0,57.98
2308,2443,6334,306.44,0,50,0,55.16
2309,2444,6335,291.73,0,20,0,52.51
2310,2444,6339,403.42,0,50,0,72.62
2311,2445,6342,304.88,0,50,0,54.88
2312,2445,6343,275.6,30,0,0,49.61
2313,2446,6345,151.5,30,50,0,27.27
2314,2446,6346,331.73,0,0,0,59.71
2315,2447,6349,455.64,0,20,0,82.02
2316,2450,6355,253.75,30,0,0,45.68
2317,2452,6357,471.1,0,0,0,84.8
2318,2452,6359,259.46,30,50,0,46.7
2319,2453,6360,302.31,0,0,0,54.42
2320,2453,6361,372.7,0,0,0,67.09
2321,2455,6363,352.18,0,0,0,63.39
2322,2455,6364,462.31,0,50,0,83.22
2323,2455,6367,304.65,30,0,0,54.84
2324,2458,6373,365.52,0,0,0,65.79
2325,2458,6374,268.48,0,50,0,48.33
2326,2458,6375,301.53,0,20,0,54.28
2327,2458,6376,393.88,0,0,0,70.9
2328,2460,6381,261.0,0,50,0,46.98
2329,2461,6382,140.19,30,0,0,25.23
2330,2465,6391,249.07,0,50,0,44.83
2331,2468,6397,294.0,30,0,0,52.92
2332,2469,6398,293.1,30,20,0,52.76
2333,2470,6400,310.37,30,0,0,55.87
2334,2471,6401,183.38,30,0,0,33.01
2335,2471,6403,360.24,0,50,0,64.84
2336,2472,6405,557.82,0,0,0,100.41
2337,2472,6406,260.1,30,50,0,46.82
2338,2472,6407,330.16,0,0,0,59.43
2339,2472,6408,275.47,0,50,0,49.58
2340,2472,6411,432.78,0,0,0,77.9
2341,2475,6413,305.45,30,0,0,54.98
2342,2475,6414,326.86,30,0,0,58.83
2343,2475,6415,375.67,0,0,0,67.62
2344,2476,6416,208.8,30,50,0,37.58
2345,2477,6417,304.95,30,20,0,54.89
2346,2477,6421,321.02,0,20,1,57.78
2347,2478,6423,366.76,0,0,0,66.02
2348,2479,6426,256.22,0,50,0,46.12
2349,2484,6437,414.13,0,0,0,74.54
2350,2485,6440,233.69,30,50,0,42.06
2351,2485,6443,269.37,30,0,0,48.49
2352,2486,6445,305.44,0,0,0,54.98
2353,2486,6447,396.95,0,20,0,71.45
2354,2487,6448,271.16,0,50,0,48.81
2355,2487,6450,320.71,30,0,0,57.73
2356,2488,6451,380.58,0,20,0,68.5
2357,2490,6457,543.69,0,20,0,97.86
2358,2491,6458,406.49,0,20,0,73.17
2359,2491,6459,391.7,0,20,0,70.51
2360,2492,6464,306.6,0,0,0,55.19
2361,2492,6466,317.49,0,0,0,57.15
2362,2494,6470,265.23,30,50,0,47.74
2363,2494,6471,390.09,0,0,0,70.22
2364,2495,6474,528.81,0,0,0,95.19
2365,2498,6481,508.58,0,0,0,91.54
2366,2499,6483,332.54,0,0,0,59.86
2367,2503,6491,208.67,30,0,0,37.56
2368,2506,6501,339.18,0,50,0,61.05
2369,2508,6504,239.01,30,50,0,43.02
2370,2511,6512,372.5,0,50,0,67.05
2371,2511,6513,328.96,30,0,0,59.21
2372,2511,6514,361.12,0,0,0,65.0
2373,2511,6516,455.32,0,0,0,81.96
2374,2512,6520,358.06,0,0,0,64.45
2375,2512,6521,130.51,30,50,0,23.49
2376,2513,6522,494.5,0,0,0,89.01
2377,2516,6526,404.92,0,0,0,72.89
2378,2518,6531,417.39,0,20,0,75.13
2379,2519,6535,393.83,0,0,0,70.89
2380,2520,6538,352.57,0,0,0,63.46
2381,2520,6539,442.68,0,0,0,79.68
2382,2521,6540,435.02,0,20,0,78.3
2383,2521,6541,405.28,0,20,0,72.95
2384,2521,6543,302.74,30,0,0,54.49
2385,2522,6545,308.74,30,0,0,55.57
2386,2522,6546,299.52,0,20,0,53.91
2387,2523,6547,345.47,0,20,0,62.18
2388,2523,6548,303.56,0,0,0,54.64
2389,2523,6549,247.05,30,20,0,44.47
2390,2524,6550,457.56,0,50,0,82.36
2391,2524,6551,291.05,30,0,0,52.39
2392,2526,6556,313.02,30,0,0,56.34
2393,2528,6558,375.99,0,0,0,67.68
2394,2528,6563,322.49,30,0,0,58.05
2395,2528,6565,241.34,30,50,0,43.44
2396,2529,6566,278.89,30,0,0,50.2
2397,2530,6567,332.33,0,0,0,59.82
2398,2533,6569,414.52,0,0,0,74.61
2399,2538,6574,362.57,0,0,0,65.26
2400,2538,6575,314.06,0,50,0,56.53
2401,2542,6580,372.45,0,0,0,67.04
2402,2542,6581,197.92,30,50,0,35.63
2403,2548,6586,187.52,30,0,0,33.75
2404,2548,6589,240.46,30,0,0,43.28
2405,2548,6590,220.6,30,50,0,39.71
2406,2549,6591,241.71,30,0,0,43.51
2407,2552,6593,360.8,0,0,0,64.94
2408,2552,6594,251.56,30,0,0,45.28
2409,2554,6596,403.76,0,50,0,72.68
2410,2555,6597,447.7,0,50,0,80.59
2411,2556,6601,281.92,0,20,0,50.75
2412,2557,6605,392.29,0,0,0,70.61
2413,2558,6606,393.4,0,50,0,70.81
2414,2559,6608,386.79,0,0,0,69.62
2415,2560,6611,536.07,0,0,0,96.49
2416,2561,6612,255.55,0,50,0,46.0
2417,2563,6616,397.22,0,0,0,71.5
2418,2566,6622,421.84,0,50,0,75.93
2419,2566,6623,421.85,0,0,0,75.93
2420,2566,6624,298.68,0,20,0,53.76
2421,2568,6626,196.96,30,50,0,35.45
2422,2570,6630,428.37,0,0,0,77.11
2423,2570,6631,290.33,0,20,0,52.26
2424,2572,6636,143.55,30,0,0,25.84
2425,2572,6637,246.27,30,50,0,44.33
2426,2572,6638,401.59,0,50,0,72.29
2427,2573,6640,380.43,0,20,0,68.48
2428,2575,6646,340.96,0,0,0,61.37
2429,2575,6647,412.55,0,20,0,74.26
2430,2575,6648,386.6,0,50,0,69.59
2431,2577,6652,161.86,30,0,0,29.13
2432,2579,6657,302.11,30,0,0,54.38
2433,2584,6668,244.83,30,50,0,44.07
2434,2585,6674,357.77,0,50,0,64.4
2435,2586,6675,295.93,0,20,0,53.27
2436,2586,6677,366.13,0,20,0,65.9
2437,2590,6680,355.25,0,0,0,63.94
2438,2590,6682,344.03,0,20,0,61.93
2439,2592,6684,324.63,0,50,0,58.43
2440,2595,6692,203.34,30,20,0,36.6
2441,2597,6698,416.8,0,0,0,75.02
2442,2599,6702,291.53,30,0,0,52.48
2443,2599,6703,432.01,0,0,0,77.76
2444,2602,6707,157.33,30,50,0,28.32
2445,2605,6718,375.51,0,50,0,67.59
2446,2605,6719,253.26,30,0,0,45.59
2447,2606,6720,188.25,30,0,0,33.88
2448,2608,6723,327.89,0,0,1,59.02
2449,2609,6728,442.91,0,20,0,79.72
2450,2613,6737,371.16,0,20,0,66.81
2451,2615,6740,289.54,30,0,0,52.12
2452,2616,6745,434.05,0,0,0,78.13
2453,2619,6748,187.78,30,50,0,33.8
2454,2619,6749,294.2,30,0,0,52.96
2455,2620,6753,484.71,0,0,0,87.25
2456,2621,6755,416.61,0,20,0,74.99
2457,2621,6756,429.91,0,50,0,77.38
2458,2623,6759,226.69,30,50,0,40.8
2459,2624,6761,286.78,30,20,0,51.62
2460,2624,6763,160.77,30,50,0,28.94
2461,2625,6766,422.37,0,0,0,76.03
2462,2626,6768,311.38,0,50,0,56.05
2463,2626,6772,253.56,0,50,0,45.64
2464,2628,6776,246.97,30,20,0,44.45
2465,2629,6777,310.57,30,0,1,55.9
2466,2629,6778,414.07,0,0,0,74.53
2467,2630,6781,373.29,0,20,0,67.19
2468,2631,6783,374.73,0,0,0,67.45
2469,2633,6786,260.76,0,50,0,46.94
2470,2634,6792,327.54,0,0,0,58.96
2471,2636,6794,256.61,30,0,0,46.19
2472,2637,6795,202.79,30,0,0,36.5
2473,2637,6797,321.4,0,0,0,57.85
2474,2637,6798,369.04,0,0,0,66.43
2475,2637,6800,356.6,0,50,0,64.19
2476,2638,6801,318.89,0,0,0,57.4
2477,2639,6802,460.85,0,20,0,82.95
2478,2640,6804,244.36,30,20,0,43.98
2479,2641,6808,189.29,30,0,0,34.07
2480,2641,6810,315.24,0,20,0,56.74
2481,2642,6813,271.59,0,50,0,48.89
2482,2642,6814,276.59,0,50,0,49.79
2483,2643,6817,251.14,30,0,0,45.21
2484,2649,6821,290.97,0,50,0,52.37
2485,2651,6826,262.68,30,50,0,47.28
2486,2653,6829,284.84,0,50,0,51.27
2487,2655,6837,373.08,0,20,0,67.15
2488,2656,6838,405.79,0,0,0,73.04
2489,2657,6842,354.29,0,20,0,63.77
2490,2657,6844,313.27,0,20,0,56.39
2491,2657,6847,281.92,30,0,0,50.75
2492,2658,6848,364.57,0,0,0,65.62
2493,2658,6849,326.86,0,50,0,58.83
2494,2658,6854,416.62,0,0,0,74.99
2495,2659,6857,378.5,0,0,0,68.13
2496,2660,6858,197.5,30,0,0,35.55
2497,2660,6859,317.7,0,0,0,57.19
2498,2663,6869,427.09,0,20,0,76.88
2499,2663,6874,370.44,0,20,0,66.68
2500,2664,6875,401.1,0,0,0,72.2
2501,2665,6877,325.88,30,0,0,58.66
2502,2665,6878,454.22,0,0,0,81.76
2503,2667,6881,202.56,30,50,0,36.46
2504,2668,6882,372.14,0,20,0,66.99
2505,2668,6884,404.84,0,20,0,72.87
2506,2669,6887,308.11,0,0,0,55.46
2507,2671,6889,341.83,0,0,0,61.53
2508,2671,6890,304.68,30,20,0,54.84
2509,2672,6891,313.97,0,0,0,56.51
2510,2672,6892,136.5,30,0,0,24.57
2511,2676,6899,393.33,0,0,0,70.8
2512,2678,6904,338.17,0,0,1,60.87
2513,2678,6905,342.6,0,20,0,61.67
2514,2679,6906,289.64,30,0,0,52.14
2515,2679,6907,224.71,30,50,0,40.45
2516,2679,6908,297.74,30,0,0,53.59
2517,2680,6910,326.25,0,0,0,58.72
2518,2680,6913,248.92,30,0,0,44.81
2519,2680,6914,279.9,30,20,0,50.38
2520,2685,6926,472.46,0,0,0,85.04
2521,2687,6928,313.36,0,50,0,56.4
2522,2688,6930,342.15,0,0,0,61.59
2523,2688,6931,255.67,30,0,0,46.02
2524,2689,6935,537.8,0,20,0,96.8
2525,2691,6938,292.72,0,20,0,52.69
2526,2691,6939,342.0,0,0,0,61.56
2527,2693,6943,297.96,30,0,0,53.63
2528,2694,6951,331.25,0,20,0,59.62
2529,2694,6952,416.69,0,20,0,75.0
2530,2694,6954,368.22,0,0,0,66.28
2531,2695,6958,295.09,30,0,0,53.12
2532,2695,6961,206.34,30,20,0,37.14
2533,2696,6962,247.57,30,0,0,44.56
2534,2696,6963,336.43,0,0,0,60.56
2535,2696,6964,251.71,30,0,0,45.31
2536,2698,6969,359.73,0,0,0,64.75
2537,2699,6974,375.79,0,50,0,67.64
2538,2699,6975,208.32,30,0,1,37.5
2539,2700,6977,367.56,0,20,0,66.16
2540,2700,6979,237.15,30,0,0,42.69
2541,2703,6983,186.17,30,50,0,33.51
2542,2703,6984,634.15,0,20,0,114.15
2543,2704,6985,376.16,0,50,0,67.71
2544,2705,6989,395.3,0,0,0,71.15
2545,2706,6991,303.64,30,0,0,54.66
2546,2709,6992,185.56,30,0,0,33.4
2547,2710,6995,360.67,0,0,0,64.92
2548,2711,6997,214.98,30,50,0,38.7
2549,2712,6999,417.56,0,0,0,75.16
2550,2713,7002,278.3,0,50,0,50.09
2551,2713,7003,472.77,0,0,0,85.1
2552,2717,7010,156.69,30,20,0,28.2
2553,2718,7013,538.68,0,20,0,96.96
2554,2718,7014,346.2,0,0,0,62.32
2555,2718,7016,454.04,0,20,0,81.73
2556,2720,7022,351.98,0,0,0,63.36
2557,2721,7025,326.97,0,0,0,58.85
2558,2721,7026,420.83,0,0,0,75.75
2559,2722,7027,304.62,30,20,0,54.83
2560,2722,7031,289.74,30,0,0,52.15
2561,2722,7032,323.32,30,0,0,58.2
2562,2724,7034,302.32,0,0,0,54.42
2563,2724,7035,266.7,30,50,0,48.01
2564,2725,7037,404.0,0,0,0,72.72
2565,2727,7040,104.92,30,0,0,18.89
2566,2729,7041,279.0,0,20,0,50.22
2567,2730,7042,275.88,0,50,0,49.66
2568,2733,7044,391.74,0,0,0,70.51
2569,2733,7048,338.18,0,0,0,60.87
2570,2735,7054,447.12,0,0,0,80.48
2571,2735,7055,252.91,30,0,0,45.52
2572,2735,7058,275.12,30,50,0,49.52
2573,2737,7061,313.05,0,50,0,56.35
2574,2738,7066,354.71,0,20,0,63.85
2575,2742,7072,338.79,0,0,0,60.98
2576,2743,7075,366.86,0,0,0,66.03
2577,2745,7083,253.39,30,20,0,45.61
2578,2749,7089,332.95,0,0,0,59.93
2579,2750,7090,441.37,0,0,0,79.45
2580,2750,7092,322.7,30,0,0,58.09
2581,2755,7099,351.75,0,0,0,63.32
2582,2756,7102,277.26,30,0,0,49.91
2583,2757,7103,198.06,30,0,0,35.65
2584,2757,7108,280.26,0,20,0,50.45
2585,2759,7109,350.11,0,0,0,63.02
2586,2759,7110,307.2,0,0,0,55.3
2587,2759,7113,296.46,30,0,0,53.36
2588,2761,7115,199.61,30,0,0,35.93
2589,2762,7116,153.28,30,50,0,27.59
2590,2762,7118,268.25,30,50,1,48.28
2591,2766,7122,286.03,30,0,0,51.49
2592,2769,7133,262.34,30,0,0,47.22
2593,2769,7134,109.26,30,0,0,19.67
2594,2770,7136,304.15,30,0,0,54.75
2595,2772,7140,354.99,0,0,0,63.9
2596,2772,7141,233.05,30,0,0,41.95
2597,2772,7144,195.05,30,20,0,35.11
2598,2776,7152,410.78,0,20,0,73.94
2599,2777,7153,398.67,0,0,0,71.76
2600,2777,7154,391.76,0,0,0,70.52
2601,2777,7155,313.69,30,0,0,56.46
2602,2777,7156,250.15,30,50,0,45.03
2603,2778,7160,96.85,30,0,0,17.43
2604,2778,7162,407.62,0,0,0,73.37
2605,2778,7163,299.75,0,50,0,53.96
2606,2780,7164,498.1,0,0,0,89.66
2607,2780,7167,319.4,0,0,0,57.49
2608,2782,7171,165.52,30,50,0,29.79
2609,2785,7176,442.99,0,0,0,79.74
2610,2790,7184,551.12,0,0,0,99.2
2611,2790,7186,398.82,0,50,0,71.79
2612,2791,7189,305.62,30,0,0,55.01
2613,2791,7190,381.85,0,0,0,68.73
2614,2794,7193,281.59,30,0,0,50.69
2615,2796,7194,269.79,0,50,0,48.56
2616,2796,7195,326.94,0,0,0,58.85
2617,2796,7197,376.61,0,0,0,67.79
2618,2796,7198,412.29,0,0,0,74.21
2619,2798,7203,321.94,30,0,0,57.95
2620,2798,7205,241.4,30,0,0,43.45
2621,2799,7209,330.31,0,50,0,59.46
2622,2799,7210,368.24,0,0,0,66.28
2623,2800,7211,480.8,0,0,0,86.54
2624,2800,7213,311.25,30,0,0,56.02
2625,2800,7216,392.05,0,20,0,70.57
2626,2803,7221,321.22,30,0,0,57.82
2627,2803,7222,289.5,0,20,0,52.11
2628,2803,7224,267.07,30,0,0,48.07
2629,2804,7227,299.27,0,0,0,53.87
2630,2806,7232,224.59,30,20,1,40.43
2631,2806,7233,426.8,0,0,0,76.82
2632,2808,7236,343.01,0,50,0,61.74
2633,2808,7237,438.68,0,20,0,78.96
2634,2811,7242,381.71,0,0,0,68.71
2635,2813,7247,327.91,0,0,0,59.02
2636,2815,7249,193.32,30,0,0,34.8
2637,2816,7253,530.92,0,0,0,95.57
2638,2816,7254,422.84,0,20,0,76.11
2639,2821,7264,389.81,0,0,0,70.17
2640,2824,7269,454.7,0,0,0,81.85
2641,2824,7271,335.29,0,50,0,60.35
2642,2825,7272,318.28,0,0,0,57.29
2643,2825,7275,348.44,0,0,0,62.72
2644,2826,7276,231.35,30,20,0,41.64
2645,2826,7277,355.36,0,20,0,63.96
2646,2826,7278,336.38,0,0,0,60.55
2647,2827,7279,441.59,0,0,0,79.49
2648,2827,7280,282.34,0,20,0,50.82
2649,2832,7292,373.27,0,0,0,67.19
2650,2835,7294,303.67,30,0,0,54.66
2651,2835,7295,367.05,0,20,0,66.07
2652,2839,7301,311.81,30,0,0,56.13
2653,2840,7302,203.37,30,0,0,36.61
2654,2841,7305,280.45,30,0,0,50.48
2655,2843,7312,235.03,30,20,0,42.31
2656,2844,7313,301.37,0,0,0,54.25
2657,2846,7319,367.5,0,50,0,66.15
2658,2848,7323,318.87,30,0,0,57.4
2659,2851,7330,219.53,30,20,0,39.52
2660,2855,7341,301.59,0,0,0,54.29
2661,2857,7343,286.6,30,0,0,51.59
2662,2857,7345,178.13,30,50,0,32.06
2663,2858,7347,285.02,30,0,0,51.3
2664,2858,7348,323.19,30,0,0,58.17
2665,2860,7350,345.49,0,0,0,62.19
2666,2861,7353,154.94,30,50,0,27.89
2667,2863,7358,253.84,30,50,0,45.69
2668,2864,7360,343.32,0,0,0,61.8
2669,2864,7361,277.48,30,20,0,49.95
2670,2866,7366,399.38,0,0,0,71.89
2671,2867,7369,358.56,0,0,0,64.54
2672,2868,7374,221.99,30,50,0,39.96
2673,2870,7377,463.61,0,20,0,83.45
2674,2871,7379,260.28,30,50,0,46.85
2675,2871,7381,250.54,30,50,0,45.1
2676,2872,7385,323.04,0,0,0,58.15
2677,2872,7386,279.04,30,0,0,50.23
2678,2873,7387,415.15,0,0,1,74.73
2679,2874,7391,377.72,0,0,1,67.99
2680,2877,7397,332.76,0,0,0,59.9
2681,2877,7398,195.82,30,0,0,35.25
2682,2877,7400,353.71,0,0,0,63.67
2683,2879,7406,274.9,30,0,0,49.48
2684,2879,7407,351.24,0,0,0,63.22
2685,2883,7414,271.85,30,0,0,48.93
2686,2883,7415,436.36,0,0,0,78.54
2687,2886,7420,220.7,30,0,0,39.73
2688,2887,7422,315.14,0,0,0,56.73
2689,2888,7424,242.14,30,0,0,43.59
2690,2888,7426,268.79,30,0,0,48.38
2691,2888,7427,470.55,0,0,0,84.7
2692,2890,7429,318.01,0,50,0,57.24
2693,2890,7430,332.66,0,0,0,59.88
2694,2891,7432,375.58,0,0,0,67.6
2695,2891,7433,390.17,0,50,0,70.23
2696,2893,7436,176.25,30,20,0,31.72
2697,2893,7438,361.26,0,50,0,65.03
2698,2895,7439,316.66,0,50,0,57.0
2699,2895,7440,174.49,30,0,0,31.41
2700,2896,7441,360.2,0,20,0,64.84
2701,2896,7442,203.69,30,50,0,36.66
2702,2897,7446,452.52,0,0,0,81.45
2703,2897,7448,359.66,0,0,0,64.74
2704,2898,7449,311.39,0,0,0,56.05
2705,2898,7452,182.22,30,50,0,32.8
2706,2900,7459,325.76,30,0,0,58.64
2707,2901,7461,375.11,0,0,0,67.52
2708,2902,7462,231.35,30,0,0,41.64
2709,2902,7463,275.35,30,0,0,49.56
2710,2903,7464,264.49,30,0,0,47.61
2711,2903,7465,308.01,30,0,0,55.44
2712,2904,7468,280.46,30,20,0,50.48
2713,2904,7469,290.93,30,0,0,52.37
2714,2905,7470,273.22,0,50,0,49.18
2715,2907,7474,444.15,0,0,0,79.95
2716,2909,7477,320.47,0,0,1,57.68
2717,2909,7478,454.9,0,0,0,81.88
2718,2910,7480,295.94,0,20,0,53.27
2719,2910,7481,434.84,0,0,0,78.27
2720,2910,7483,328.09,30,0,0,59.06
2721,2910,7484,358.19,0,0,0,64.47
2722,2911,7486,338.12,0,20,0,60.86
2723,2911,7487,305.56,30,0,0,55.0
2724,2913,7497,352.19,0,0,0,63.39
2725,2913,7500,235.31,30,50,0,42.36
2726,2913,7501,311.73,30,0,0,56.11
2727,2913,7502,329.73,0,50,0,59.35
2728,2916,7507,290.52,0,20,0,52.29
2729,2918,7512,303.68,30,0,0,54.66
2730,2918,7513,300.66,0,0,0,54.12
2731,2918,7514,518.25,0,0,0,93.28
2732,2919,7519,373.84,0,20,0,67.29
2733,2922,7524,363.24,0,0,0,65.38
2734,2923,7525,265.8,30,50,0,47.84
2735,2923,7527,214.96,30,0,0,38.69
2736,2925,7530,255.33,30,0,0,45.96
2737,2926,7533,305.53,0,20,0,55.0
2738,2928,7538,376.0,0,0,0,67.68
2739,2928,7539,428.93,0,0,0,77.21
2740,2930,7543,380.54,0,0,0,68.5
2741,2930,7545,390.61,0,50,0,70.31
2742,2931,7546,239.19,30,0,0,43.05
2743,2932,7552,249.43,0,50,0,44.9
2744,2935,7560,324.62,30,0,0,58.43
2745,2935,7562,372.63,0,20,0,67.07
2746,2935,7564,328.8,30,0,1,59.18
2747,2939,7568,302.02,0,0,0,54.36
2748,2940,7571,245.61,30,0,0,44.21
2749,2940,7572,296.57,30,0,0,53.38
2750,2941,7573,373.39,0,0,0,67.21
2751,2941,7576,411.5,0,0,0,74.07
2752,2942,7577,310.84,30,0,0,55.95
2753,2943,7578,224.63,30,0,0,40.43
2754,2943,7580,312.66,30,0,0,56.28
2755,2944,7581,314.53,0,0,0,56.62
2756,2944,7582,273.09,30,0,0,49.16
2757,2944,7584,393.62,0,0,0,70.85
2758,2945,7586,328.73,0,0,0,59.17
2759,2950,7599,451.64,0,0,0,81.3
2760,2951,7601,279.68,30,0,0,50.34
2761,2951,7603,357.96,0,0,0,64.43
2762,2952,7608,303.72,0,50,0,54.67
2763,2953,7613,345.45,0,50,0,62.18
2764,2954,7617,260.36,30,0,0,46.86
2765,2954,7618,327.31,30,0,0,58.92
2766,2961,7635,476.51,0,0,0,85.77
2767,2963,7640,311.14,30,0,0,56.01
2768,2964,7644,355.61,0,0,0,64.01
2769,2964,7645,382.27,0,50,0,68.81
2770,2965,7647,206.99,30,20,0,37.26
2771,2967,7656,268.62,30,0,0,48.35
2772,2969,7658,365.9,0,0,0,65.86
2773,2972,7661,378.72,0,0,0,68.17
2774,2972,7662,402.81,0,20,0,72.51
2775,2973,7666,237.06,30,50,0,42.67
2776,2975,7670,294.53,30,20,0,53.02
2777,2977,7674,295.11,0,20,1,53.12
2778,2977,7677,393.78,0,0,0,70.88
2779,2978,7680,304.42,30,0,0,54.8
2780,2978,7682,370.05,0,0,0,66.61
2781,2979,7683,375.06,0,0,0,67.51
2782,2979,7684,481.23,0,0,0,86.62
2783,2979,7687,336.82,0,0,0,60.63
2784,2980,7690,292.85,0,20,0,52.71
2785,2982,7693,327.78,0,0,0,59.0
2786,2984,7698,362.98,0,0,0,65.34
2787,2985,7699,349.43,0,50,0,62.9
2788,2985,7700,332.97,0,50,0,59.93
2789,2985,7703,249.88,30,0,0,44.98
2790,2986,7705,260.43,30,20,0,46.88
2791,2987,7707,439.62,0,0,0,79.13
2792,2987,7708,315.66,0,0,0,56.82
2793,2988,7711,312.51,0,20,0,56.25
2794,2988,7713,354.64,0,0,0,63.84
2795,2989,7714,92.66,30,0,0,16.68
2796,2990,7715,251.0,30,0,0,45.18
2797,2990,7718,461.74,0,0,0,83.11
2798,2990,7719,344.94,0,0,0,62.09
2799,2991,7721,255.06,30,0,0,45.91
2800,2992,7723,269.7,30,0,0,48.55
2801,2994,7727,358.29,0,0,0,64.49
2802,2995,7729,337.85,0,50,0,60.81
2803,2999,7742,251.62,30,0,0,45.29
