checkout_id,cart_id,user_id,checkout_started,completed_checkout
2627,3477,1004,1,0
2628,3478,1004,1,0
2629,3480,1005,1,0
2630,3482,1005,1,0
2631,3483,1005,1,1
2632,3484,1005,1,1
2633,3486,1005,1,0
2634,3487,1005,1,0
2635,3488,1005,1,1
2636,3489,1006,1,0
2637,3490,1007,1,0
2638,3491,1007,1,0
2639,3492,1008,1,0
2640,3493,1008,1,1
2641,3494,1008,1,1
2642,3495,1009,1,0
2643,3496,1010,1,1
2644,3497,1010,1,0
2645,3498,1010,1,0
2646,3499,1010,1,1
2647,3502,1011,1,0
2648,3503,1011,1,0
2649,3507,1012,1,0
2650,3508,1012,1,0
2651,3510,1013,1,0
2652,3511,1013,1,0
2653,3512,1013,1,0
2654,3514,1014,1,1
2655,3515,1014,1,0
2656,3516,1014,1,0
2657,3518,1015,1,1
2658,3519,1016,1,1
2659,3520,1016,1,0
2660,3522,1016,1,1
2661,3523,1016,1,0
2662,3524,1016,1,0
2663,3525,1017,1,1
2664,3526,1017,1,0
2665,3528,1017,1,0
2666,3529,1017,1,1
2667,3530,1021,1,1
2668,3531,1021,1,0
2669,3532,1022,1,0
2670,3533,1023,1,0
2671,3538,1024,1,0
2672,3540,1024,1,0
2673,3542,1025,1,0
2674,3543,1025,1,0
2675,3545,1026,1,0
2676,3547,1026,1,0
2677,3548,1026,1,0
2678,3549,1026,1,1
2679,3551,1026,1,1
2680,3552,1027,1,0
2681,3553,1027,1,0
2682,3554,1027,1,0
2683,3556,1028,1,0
2684,3557,1028,1,0
2685,3558,1028,1,1
2686,3559,1028,1,0
2687,3560,1028,1,1
2688,3561,1028,1,0
2689,3562,1029,1,0
2690,3563,1029,1,0
2691,3564,1029,1,0
2692,3565,1030,1,0
2693,3566,1030,1,1
2694,3568,1030,1,1
2695,3569,1030,1,0
2696,3570,1030,1,0
2697,3572,1031,1,0
2698,3573,1031,1,1
2699,3574,1032,1,0
2700,3575,1032,1,0
2701,3576,1032,1,0
2702,3579,1033,1,0
2703,3581,1033,1,0
2704,3582,1033,1,0
2705,3583,1033,1,1
2706,3584,1033,1,0
2707,3585,1033,1,1
2708,3587,1034,1,0
2709,3588,1036,1,0
2710,3589,1036,1,0
2711,3590,1036,1,0
2712,3591,1036,1,1
2713,3592,1036,1,0
2714,3593,1036,1,0
2715,3594,1036,1,0
2716,3597,1038,1,0
2717,3598,1038,1,1
2718,3600,1038,1,1
2719,3602,1039,1,0
2720,3604,1039,1,0
2721,3605,1039,1,0
2722,3606,1039,1,0
2723,3607,1039,1,1
2724,3608,1039,1,0
2725,3609,1040,1,0
2726,3610,1040,1,0
2727,3611,1040,1,0
2728,3614,1042,1,0
2729,3615,1043,1,0
2730,3617,1044,1,0
2731,3618,1044,1,0
2732,3619,1044,1,1
2733,3620,1044,1,0
2734,3621,1044,1,0
2735,3622,1045,1,0
2736,3623,1045,1,0
2737,3624,1045,1,0
2738,3625,1045,1,0
2739,3626,1045,1,0
2740,3629,1045,1,1
2741,3630,1045,1,1
2742,3631,1046,1,0
2743,3632,1046,1,0
2744,3634,1047,1,0
2745,3636,1047,1,1
2746,3637,1047,1,0
2747,3638,1048,1,0
2748,3639,1048,1,1
2749,3641,1049,1,0
2750,3642,1049,1,0
2751,3644,1049,1,0
2752,3645,1049,1,1
2753,3646,1049,1,0
2754,3647,1050,1,1
2755,3649,1051,1,1
2756,3650,1051,1,0
2757,3651,1051,1,0
2758,3652,1051,1,1
2759,3653,1051,1,0
2760,3654,1051,1,0
2761,3655,1052,1,1
2762,3656,1052,1,0
2763,3657,1052,1,0
2764,3659,1053,1,0
2765,3660,1053,1,0
2766,3661,1054,1,0
2767,3662,1054,1,1
2768,3665,1054,1,0
2769,3666,1054,1,1
2770,3668,1055,1,1
2771,3669,1056,1,0
2772,3670,1056,1,0
2773,3671,1057,1,0
2774,3672,1057,1,0
2775,3674,1058,1,1
2776,3675,1059,1,1
2777,3676,1059,1,0
2778,3677,1059,1,0
2779,3678,1059,1,0
2780,3680,1059,1,1
2781,3681,1060,1,0
2782,3682,1060,1,1
2783,3684,1061,1,1
2784,3686,1061,1,0
2785,3687,1061,1,1
2786,3688,1061,1,0
2787,3690,1062,1,0
2788,3691,1062,1,1
2789,3694,1063,1,1
2790,3695,1064,1,1
2791,3696,1064,1,0
2792,3697,1065,1,0
2793,3699,1066,1,1
2794,3700,1067,1,0
2795,3701,1067,1,1
2796,3702,1068,1,0
2797,3703,1068,1,0
2798,3704,1068,1,1
2799,3705,1068,1,0
2800,3706,1068,1,0
2801,3707,1069,1,1
2802,3708,1069,1,1
2803,3709,1069,1,0
2804,3711,1070,1,0
2805,3712,1070,1,0
2806,3717,1071,1,1
2807,3718,1071,1,1
2808,3719,1071,1,1
2809,3720,1072,1,0
2810,3721,1072,1,0
2811,3724,1073,1,1
2812,3726,1073,1,1
2813,3727,1074,1,0
2814,3728,1074,1,0
2815,3729,1074,1,1
2816,3730,1074,1,0
2817,3731,1074,1,0
2818,3733,1074,1,1
2819,3734,1075,1,0
2820,3737,1077,1,0
2821,3738,1077,1,0
2822,3739,1077,1,0
2823,3741,1079,1,0
2824,3742,1079,1,1
2825,3743,1079,1,1
2826,3744,1079,1,1
2827,3745,1079,1,0
2828,3746,1080,1,0
2829,3747,1080,1,0
2830,3748,1080,1,0
2831,3749,1080,1,1
2832,3751,1082,1,1
2833,3752,1082,1,1
2834,3753,1082,1,0
2835,3754,1082,1,0
2836,3755,1083,1,1
2837,3756,1083,1,0
2838,3759,1083,1,0
2839,3760,1083,1,0
2840,3761,1086,1,0
2841,3763,1086,1,0
2842,3764,1087,1,1
2843,3765,1087,1,1
2844,3766,1087,1,0
2845,3767,1087,1,0
2846,3768,1087,1,0
2847,3771,1088,1,1
2848,3772,1088,1,0
2849,3773,1088,1,0
2850,3776,1089,1,1
2851,3777,1089,1,1
2852,3778,1090,1,0
2853,3779,1090,1,0
2854,3780,1091,1,1
2855,3782,1092,1,1
2856,3783,1093,1,0
2857,3784,1093,1,1
2858,3785,1093,1,0
2859,3787,1094,1,1
2860,3788,1094,1,1
2861,3789,1094,1,1
2862,3791,1095,1,1
2863,3792,1095,1,0
2864,3793,1095,1,1
2865,3794,1095,1,1
2866,3795,1095,1,1
2867,3796,1095,1,1
2868,3797,1096,1,1
2869,3798,1096,1,0
2870,3799,1096,1,0
2871,3800,1096,1,1
2872,3801,1097,1,1
2873,3802,1097,1,0
2874,3804,1097,1,0
2875,3805,1097,1,1
2876,3807,1098,1,0
2877,3809,1098,1,0
2878,3810,1099,1,0
2879,3812,1099,1,0
2880,3814,1099,1,0
2881,3815,1100,1,1
2882,3816,1100,1,0
2883,3818,1100,1,0
2884,3820,1101,1,0
2885,3822,1101,1,1
2886,3823,1102,1,1
2887,3826,1103,1,0
2888,3827,1103,1,1
2889,3829,1104,1,1
2890,3830,1104,1,1
2891,3832,1105,1,0
2892,3834,1105,1,0
2893,3835,1105,1,0
2894,3836,1105,1,0
2895,3837,1106,1,1
2896,3838,1106,1,1
2897,3839,1106,1,0
2898,3840,1106,1,1
2899,3841,1107,1,1
2900,3842,1107,1,1
2901,3844,1107,1,0
2902,3847,1109,1,0
2903,3848,1109,1,1
2904,3849,1110,1,0
2905,3850,1111,1,1
2906,3852,1111,1,1
2907,3853,1111,1,0
2908,3854,1112,1,0
2909,3855,1112,1,0
2910,3856,1112,1,0
2911,3857,1113,1,0
2912,3858,1113,1,1
2913,3862,1113,1,0
2914,3863,1113,1,1
2915,3864,1114,1,0
2916,3865,1114,1,0
2917,3866,1114,1,0
2918,3867,1115,1,0
2919,3869,1117,1,0
2920,3870,1117,1,0
2921,3871,1118,1,0
2922,3872,1118,1,0
2923,3873,1118,1,1
2924,3874,1118,1,0
2925,3876,1118,1,1
2926,3879,1119,1,0
2927,3880,1119,1,1
2928,3881,1119,1,0
2929,3882,1119,1,1
2930,3884,1121,1,0
2931,3886,1122,1,0
2932,3887,1122,1,0
2933,3888,1122,1,0
2934,3889,1123,1,1
2935,3890,1123,1,0
2936,3891,1124,1,0
2937,3892,1124,1,0
2938,3893,1124,1,0
2939,3894,1125,1,0
2940,3895,1125,1,0
2941,3896,1125,1,1
2942,3897,1126,1,1
2943,3899,1127,1,0
2944,3900,1127,1,0
2945,3901,1128,1,1
2946,3902,1128,1,0
2947,3903,1128,1,1
2948,3904,1128,1,0
2949,3905,1128,1,0
2950,3906,1128,1,0
2951,3907,1129,1,1
2952,3908,1129,1,1
2953,3909,1129,1,0
2954,3911,1129,1,1
2955,3912,1129,1,1
2956,3913,1129,1,0
2957,3914,1130,1,0
2958,3915,1130,1,1
2959,3916,1130,1,0
2960,3917,1130,1,1
2961,3918,1130,1,1
2962,3919,1131,1,0
2963,3920,1131,1,0
2964,3922,1131,1,0
2965,3924,1132,1,1
2966,3926,1133,1,1
2967,3927,1133,1,1
2968,3928,1133,1,1
2969,3929,1134,1,0
2970,3930,1134,1,1
2971,3931,1135,1,0
2972,3932,1135,1,0
2973,3933,1135,1,1
2974,3934,1135,1,0
2975,3935,1136,1,1
2976,3936,1136,1,0
2977,3937,1137,1,1
2978,3938,1138,1,1
2979,3939,1138,1,1
2980,3940,1138,1,0
2981,3941,1139,1,1
2982,3942,1139,1,0
2983,3943,1139,1,0
2984,3944,1139,1,0
2985,3945,1140,1,0
2986,3946,1140,1,0
2987,3947,1141,1,0
2988,3948,1141,1,1
2989,3949,1141,1,1
2990,3952,1142,1,0
2991,3953,1142,1,0
2992,3954,1142,1,0
2993,3956,1143,1,1
2994,3957,1143,1,1
2995,3958,1144,1,0
2996,3959,1145,1,0
2997,3960,1146,1,0
2998,3961,1147,1,0
2999,3963,1147,1,1
3000,3964,1147,1,0
3001,3966,1147,1,1
3002,3967,1148,1,0
3003,3969,1149,1,0
3004,3970,1150,1,0
3005,3971,1150,1,0
3006,3972,1150,1,0
3007,3973,1150,1,0
3008,3974,1150,1,0
3009,3975,1151,1,1
3010,3976,1151,1,0
3011,3977,1151,1,0
3012,3978,1151,1,0
3013,3979,1151,1,0
3014,3980,1151,1,1
3015,3982,1152,1,1
3016,3983,1152,1,0
3017,3985,1153,1,0
3018,3986,1153,1,0
3019,3987,1153,1,1
3020,3988,1153,1,0
3021,3990,1153,1,1
3022,3991,1153,1,1
3023,3992,1154,1,1
3024,3993,1154,1,0
3025,3994,1154,1,0
3026,3996,1154,1,0
3027,4000,1156,1,1
3028,4001,1157,1,1
3029,4002,1157,1,0
3030,4003,1157,1,1
3031,4004,1157,1,0
3032,4006,1158,1,1
3033,4007,1158,1,1
3034,4009,1159,1,1
3035,4011,1160,1,0
3036,4012,1160,1,0
3037,4013,1160,1,1
3038,4014,1160,1,1
3039,4015,1160,1,1
3040,4016,1161,1,1
3041,4017,1161,1,0
3042,4018,1161,1,0
3043,4019,1161,1,0
3044,4020,1162,1,1
3045,4022,1162,1,1
3046,4023,1162,1,1
3047,4024,1162,1,1
3048,4025,1163,1,1
3049,4028,1164,1,1
3050,4029,1165,1,0
3051,4032,1167,1,0
3052,4035,1167,1,0
3053,4036,1167,1,0
3054,4038,1167,1,0
3055,4039,1167,1,1
3056,4040,1168,1,0
3057,4041,1168,1,0
3058,4042,1169,1,0
3059,4043,1169,1,0
3060,4044,1169,1,1
3061,4046,1170,1,0
3062,4048,1170,1,1
3063,4050,1172,1,1
3064,4052,1172,1,1
3065,4053,1172,1,0
3066,4054,1172,1,0
3067,4055,1173,1,0
3068,4057,1174,1,0
3069,4060,1176,1,1
3070,4061,1176,1,1
3071,4062,1176,1,0
3072,4063,1176,1,0
3073,4064,1177,1,0
3074,4065,1177,1,0
3075,4066,1177,1,1
3076,4067,1177,1,0
3077,4068,1177,1,1
3078,4069,1177,1,0
3079,4070,1177,1,0
3080,4071,1177,1,0
3081,4072,1177,1,0
3082,4073,1177,1,0
3083,4074,1177,1,1
3084,4075,1178,1,0
3085,4076,1178,1,0
3086,4079,1179,1,1
3087,4080,1180,1,0
3088,4082,1181,1,0
3089,4083,1181,1,0
3090,4085,1181,1,0
3091,4086,1181,1,1
3092,4087,1181,1,1
3093,4088,1181,1,0
3094,4089,1181,1,1
3095,4090,1182,1,1
3096,4092,1182,1,0
3097,4093,1183,1,1
3098,4094,1183,1,0
3099,4095,1183,1,1
3100,4096,1183,1,0
3101,4097,1184,1,1
3102,4099,1184,1,0
3103,4100,1184,1,1
3104,4102,1184,1,1
3105,4103,1185,1,0
3106,4104,1185,1,1
3107,4105,1185,1,0
3108,4106,1185,1,0
3109,4107,1186,1,0
3110,4108,1186,1,0
3111,4109,1187,1,1
3112,4110,1187,1,1
3113,4111,1187,1,0
3114,4112,1187,1,0
3115,4113,1187,1,0
3116,4114,1187,1,0
3117,4115,1189,1,0
3118,4117,1189,1,0
3119,4118,1189,1,0
3120,4120,1189,1,0
3121,4122,1189,1,0
3122,4123,1189,1,0
3123,4124,1190,1,0
3124,4125,1190,1,0
3125,4126,1190,1,1
3126,4127,1191,1,0
3127,4128,1191,1,1
3128,4130,1191,1,0
3129,4133,1192,1,0
3130,4136,1192,1,1
3131,4138,1193,1,0
3132,4139,1193,1,0
3133,4140,1193,1,1
3134,4141,1193,1,0
3135,4142,1193,1,0
3136,4143,1193,1,0
3137,4144,1194,1,0
3138,4145,1194,1,0
3139,4146,1194,1,1
3140,4147,1194,1,1
3141,4148,1194,1,0
3142,4149,1195,1,1
3143,4150,1195,1,1
3144,4151,1195,1,0
3145,4154,1197,1,0
3146,4155,1197,1,1
3147,4156,1198,1,1
3148,4157,1198,1,1
3149,4158,1198,1,1
3150,4159,1198,1,1
3151,4162,1200,1,0
3152,4163,1202,1,1
3153,4164,1202,1,0
3154,4165,1204,1,0
3155,4167,1205,1,0
3156,4168,1205,1,1
3157,4169,1205,1,1
3158,4170,1206,1,0
3159,4173,1208,1,0
3160,4174,1208,1,0
3161,4175,1208,1,1
3162,4176,1209,1,1
3163,4177,1209,1,1
3164,4179,1210,1,0
3165,4181,1210,1,0
3166,4182,1210,1,1
3167,4183,1210,1,0
3168,4184,1210,1,1
3169,4185,1211,1,1
3170,4186,1211,1,1
3171,4187,1211,1,0
3172,4191,1213,1,0
3173,4192,1213,1,0
3174,4193,1214,1,1
3175,4195,1214,1,1
3176,4196,1214,1,1
3177,4197,1214,1,1
3178,4199,1215,1,1
3179,4200,1215,1,0
3180,4201,1216,1,1
3181,4202,1216,1,1
3182,4203,1216,1,1
3183,4204,1217,1,0
3184,4206,1217,1,0
3185,4207,1217,1,0
3186,4209,1218,1,1
3187,4210,1218,1,1
3188,4213,1218,1,0
3189,4214,1218,1,0
3190,4215,1219,1,0
3191,4216,1219,1,0
3192,4217,1219,1,0
3193,4218,1220,1,0
3194,4219,1220,1,0
3195,4220,1220,1,0
3196,4221,1220,1,1
3197,4223,1221,1,1
3198,4224,1221,1,0
3199,4225,1222,1,0
3200,4226,1222,1,0
3201,4227,1222,1,0
3202,4229,1222,1,1
3203,4230,1222,1,1
3204,4231,1222,1,1
3205,4232,1222,1,0
3206,4234,1223,1,0
3207,4235,1224,1,1
3208,4236,1226,1,0
3209,4237,1226,1,0
3210,4238,1226,1,0
3211,4240,1227,1,0
3212,4241,1227,1,0
3213,4242,1227,1,1
3214,4243,1227,1,0
3215,4245,1228,1,1
3216,4246,1229,1,0
3217,4247,1229,1,1
3218,4248,1230,1,1
3219,4249,1230,1,1
3220,4250,1230,1,0
3221,4251,1230,1,1
3222,4253,1230,1,0
3223,4254,1230,1,0
3224,4255,1230,1,1
3225,4256,1230,1,0
3226,4258,1232,1,1
3227,4259,1232,1,0
3228,4263,1233,1,0
3229,4265,1235,1,1
3230,4266,1235,1,0
3231,4267,1236,1,1
3232,4268,1236,1,0
3233,4269,1236,1,1
3234,4270,1237,1,0
3235,4272,1237,1,1
3236,4273,1237,1,0
3237,4275,1238,1,0
3238,4277,1239,1,0
3239,4278,1239,1,0
3240,4279,1239,1,1
3241,4281,1239,1,0
3242,4290,1243,1,1
3243,4292,1243,1,1
3244,4293,1243,1,0
3245,4294,1244,1,0
3246,4295,1244,1,1
3247,4296,1244,1,1
3248,4297,1244,1,1
3249,4299,1244,1,0
3250,4300,1244,1,0
3251,4301,1245,1,0
3252,4302,1245,1,0
3253,4304,1246,1,1
3254,4305,1247,1,0
3255,4307,1248,1,0
3256,4308,1248,1,1
3257,4309,1248,1,1
3258,4310,1248,1,0
3259,4311,1248,1,0
3260,4314,1249,1,0
3261,4317,1250,1,0
3262,4319,1251,1,0
3263,4320,1251,1,1
3264,4322,1252,1,1
3265,4324,1252,1,0
3266,4325,1253,1,0
3267,4326,1254,1,0
3268,4327,1254,1,0
3269,4329,1254,1,1
3270,4330,1254,1,1
3271,4331,1254,1,0
3272,4332,1255,1,0
3273,4333,1255,1,0
3274,4334,1255,1,0
3275,4335,1255,1,1
3276,4336,1255,1,1
3277,4337,1256,1,1
3278,4338,1256,1,1
3279,4339,1256,1,1
3280,4341,1257,1,0
3281,4344,1257,1,1
3282,4347,1257,1,1
3283,4349,1258,1,1
3284,4350,1258,1,0
3285,4353,1259,1,1
3286,4354,1259,1,0
3287,4355,1259,1,1
3288,4356,1259,1,0
3289,4358,1260,1,0
3290,4359,1260,1,0
3291,4361,1260,1,1
3292,4362,1262,1,0
3293,4363,1263,1,1
3294,4364,1263,1,1
3295,4365,1263,1,0
3296,4366,1264,1,0
3297,4367,1264,1,1
3298,4368,1264,1,0
3299,4370,1265,1,0
3300,4371,1265,1,1
3301,4372,1265,1,0
3302,4373,1265,1,0
3303,4374,1265,1,1
3304,4375,1266,1,0
3305,4376,1266,1,0
3306,4377,1266,1,0
3307,4378,1266,1,1
3308,4379,1268,1,0
3309,4380,1268,1,0
3310,4381,1268,1,1
3311,4382,1268,1,0
3312,4383,1268,1,0
3313,4384,1269,1,1
3314,4385,1269,1,1
3315,4387,1269,1,0
3316,4388,1270,1,0
3317,4389,1270,1,1
3318,4390,1270,1,1
3319,4391,1270,1,0
3320,4392,1271,1,0
3321,4393,1271,1,0
3322,4395,1271,1,1
3323,4397,1272,1,0
3324,4399,1272,1,1
3325,4400,1272,1,0
3326,4401,1272,1,1
3327,4402,1272,1,0
3328,4404,1273,1,0
3329,4405,1273,1,1
3330,4406,1273,1,0
3331,4407,1273,1,0
3332,4408,1274,1,0
3333,4409,1274,1,0
3334,4410,1274,1,1
3335,4412,1275,1,1
3336,4413,1275,1,1
3337,4414,1276,1,1
3338,4415,1276,1,1
3339,4416,1277,1,0
3340,4418,1277,1,0
3341,4419,1277,1,1
3342,4420,1278,1,0
3343,4421,1278,1,1
3344,4423,1279,1,1
3345,4425,1280,1,0
3346,4427,1281,1,1
3347,4430,1284,1,0
3348,4432,1285,1,1
3349,4434,1285,1,0
3350,4437,1286,1,0
3351,4438,1286,1,0
3352,4439,1286,1,0
3353,4440,1287,1,1
3354,4441,1287,1,0
3355,4442,1287,1,0
3356,4443,1287,1,0
3357,4444,1288,1,1
3358,4447,1288,1,0
3359,4448,1288,1,0
3360,4449,1288,1,0
3361,4450,1289,1,0
3362,4451,1289,1,1
3363,4452,1289,1,0
3364,4453,1289,1,1
3365,4454,1289,1,1
3366,4455,1289,1,0
3367,4456,1290,1,1
3368,4457,1290,1,1
3369,4458,1290,1,0
3370,4459,1291,1,1
3371,4460,1291,1,1
3372,4462,1292,1,1
3373,4463,1293,1,0
3374,4465,1294,1,1
3375,4468,1295,1,0
3376,4469,1296,1,0
3377,4470,1296,1,1
3378,4471,1296,1,0
3379,4473,1296,1,1
3380,4474,1298,1,0
3381,4476,1298,1,0
3382,4477,1298,1,0
3383,4479,1299,1,0
3384,4480,1299,1,0
3385,4481,1299,1,1
3386,4482,1299,1,0
3387,4484,1299,1,1
3388,4485,1299,1,1
3389,4486,1300,1,1
3390,4487,1301,1,1
3391,4488,1301,1,0
3392,4490,1302,1,0
3393,4492,1302,1,0
3394,4493,1302,1,1
3395,4494,1303,1,1
3396,4496,1305,1,1
3397,4497,1305,1,1
3398,4499,1305,1,0
3399,4500,1305,1,0
3400,4501,1305,1,0
3401,4502,1306,1,0
3402,4503,1306,1,1
3403,4507,1306,1,0
3404,4511,1308,1,1
3405,4513,1309,1,0
3406,4514,1310,1,0
3407,4515,1310,1,1
3408,4516,1310,1,0
3409,4517,1310,1,0
3410,4519,1311,1,1
3411,4520,1311,1,0
3412,4521,1311,1,0
3413,4522,1312,1,1
3414,4523,1312,1,1
3415,4524,1312,1,1
3416,4525,1312,1,0
3417,4526,1312,1,0
3418,4529,1313,1,0
3419,4530,1313,1,0
3420,4532,1313,1,1
3421,4533,1313,1,0
3422,4534,1314,1,1
3423,4536,1314,1,0
3424,4537,1314,1,1
3425,4539,1315,1,0
3426,4540,1315,1,0
3427,4543,1315,1,0
3428,4545,1316,1,1
3429,4546,1316,1,0
3430,4547,1316,1,0
3431,4548,1316,1,0
3432,4549,1317,1,0
3433,4553,1318,1,0
3434,4554,1318,1,0
3435,4555,1318,1,0
3436,4557,1319,1,0
3437,4559,1319,1,0
3438,4560,1319,1,0
3439,4562,1319,1,0
3440,4563,1319,1,1
3441,4565,1320,1,0
3442,4566,1320,1,0
3443,4568,1320,1,0
3444,4569,1320,1,1
3445,4572,1321,1,1
3446,4573,1321,1,0
3447,4574,1322,1,1
3448,4575,1322,1,0
3449,4576,1322,1,1
3450,4577,1323,1,1
3451,4578,1323,1,1
3452,4579,1323,1,0
3453,4580,1324,1,0
3454,4581,1324,1,1
3455,4582,1324,1,0
3456,4583,1324,1,0
3457,4584,1325,1,1
3458,4585,1325,1,1
3459,4586,1325,1,0
3460,4587,1325,1,0
3461,4588,1325,1,0
3462,4591,1328,1,0
3463,4592,1328,1,0
3464,4593,1328,1,1
3465,4594,1329,1,0
3466,4595,1329,1,1
3467,4596,1330,1,0
3468,4597,1330,1,0
3469,4598,1330,1,0
3470,4600,1331,1,0
3471,4601,1331,1,0
3472,4602,1331,1,0
3473,4604,1332,1,0
3474,4605,1332,1,0
3475,4606,1332,1,0
3476,4607,1332,1,0
3477,4609,1332,1,1
3478,4610,1333,1,0
3479,4612,1334,1,0
3480,4614,1334,1,0
3481,4615,1334,1,0
3482,4616,1334,1,1
3483,4618,1337,1,0
3484,4619,1337,1,1
3485,4621,1337,1,0
3486,4622,1337,1,0
3487,4624,1339,1,0
3488,4625,1340,1,0
3489,4628,1341,1,0
3490,4629,1341,1,0
3491,4630,1341,1,0
3492,4631,1341,1,1
3493,4632,1342,1,1
3494,4633,1342,1,0
3495,4634,1342,1,0
3496,4636,1342,1,1
3497,4637,1343,1,1
3498,4639,1344,1,1
3499,4640,1344,1,0
3500,4641,1344,1,0
3501,4642,1344,1,1
3502,4643,1345,1,1
3503,4644,1345,1,0
3504,4645,1345,1,0
3505,4646,1345,1,0
3506,4647,1345,1,1
3507,4651,1346,1,0
3508,4652,1347,1,0
3509,4653,1347,1,1
3510,4655,1347,1,0
3511,4657,1347,1,0
3512,4658,1348,1,0
3513,4660,1348,1,1
3514,4661,1350,1,0
3515,4662,1350,1,0
3516,4663,1350,1,0
3517,4664,1350,1,1
3518,4665,1351,1,1
3519,4666,1351,1,0
3520,4667,1352,1,0
3521,4669,1352,1,0
3522,4671,1353,1,0
3523,4672,1353,1,0
3524,4674,1353,1,0
3525,4676,1356,1,0
3526,4677,1356,1,0
3527,4678,1356,1,0
3528,4679,1356,1,0
3529,4681,1357,1,1
3530,4683,1358,1,0
3531,4684,1358,1,1
3532,4686,1359,1,1
3533,4689,1360,1,0
3534,4690,1361,1,0
3535,4692,1361,1,0
3536,4693,1361,1,0
3537,4695,1361,1,0
3538,4696,1362,1,0
3539,4698,1362,1,0
3540,4699,1363,1,1
3541,4702,1365,1,1
3542,4703,1365,1,0
3543,4704,1365,1,1
3544,4705,1365,1,0
3545,4706,1366,1,0
3546,4711,1367,1,0
3547,4712,1367,1,0
3548,4713,1367,1,0
3549,4714,1367,1,1
3550,4715,1368,1,0
3551,4716,1368,1,0
3552,4717,1368,1,0
3553,4718,1368,1,1
3554,4719,1368,1,0
3555,4720,1368,1,0
3556,4721,1368,1,1
3557,4723,1369,1,1
3558,4725,1369,1,1
3559,4726,1369,1,0
3560,4727,1370,1,0
3561,4728,1370,1,0
3562,4729,1371,1,0
3563,4730,1372,1,1
3564,4731,1372,1,0
3565,4732,1372,1,0
3566,4734,1373,1,0
3567,4735,1373,1,0
3568,4736,1373,1,0
3569,4737,1373,1,1
3570,4739,1373,1,0
3571,4741,1373,1,1
3572,4742,1373,1,0
3573,4744,1375,1,0
3574,4745,1375,1,0
3575,4746,1375,1,1
3576,4747,1375,1,1
3577,4748,1375,1,1
3578,4749,1376,1,0
3579,4751,1376,1,0
3580,4752,1376,1,0
3581,4754,1377,1,0
3582,4756,1379,1,0
3583,4757,1379,1,0
3584,4758,1379,1,0
3585,4759,1379,1,0
3586,4760,1380,1,0
3587,4761,1380,1,0
3588,4763,1381,1,1
3589,4765,1382,1,1
3590,4766,1382,1,1
3591,4767,1382,1,1
3592,4768,1382,1,1
3593,4769,1382,1,1
3594,4771,1383,1,0
3595,4772,1383,1,1
3596,4773,1383,1,0
3597,4774,1384,1,1
3598,4775,1384,1,0
3599,4777,1385,1,0
3600,4779,1385,1,0
3601,4780,1385,1,0
3602,4781,1385,1,0
3603,4782,1385,1,0
3604,4783,1385,1,0
3605,4784,1387,1,1
3606,4786,1387,1,1
3607,4787,1388,1,1
3608,4788,1388,1,1
3609,4789,1388,1,1
3610,4790,1388,1,0
3611,4791,1389,1,0
3612,4792,1389,1,0
3613,4793,1389,1,0
3614,4794,1390,1,0
3615,4795,1390,1,1
3616,4796,1390,1,0
3617,4798,1391,1,1
3618,4799,1391,1,0
3619,4803,1392,1,1
3620,4804,1392,1,0
3621,4805,1392,1,0
3622,4806,1392,1,0
3623,4807,1392,1,0
3624,4808,1392,1,1
3625,4809,1393,1,0
3626,4810,1394,1,0
3627,4811,1394,1,0
3628,4812,1395,1,0
3629,4813,1395,1,0
3630,4815,1396,1,1
3631,4816,1396,1,1
3632,4819,1397,1,1
3633,4820,1398,1,1
3634,4822,1398,1,1
3635,4823,1398,1,0
3636,4826,1398,1,0
3637,4828,1399,1,0
3638,4829,1399,1,0
3639,4830,1399,1,0
3640,4831,1399,1,0
3641,4832,1399,1,0
3642,4833,1399,1,0
3643,4834,1400,1,0
3644,4835,1402,1,0
3645,4836,1402,1,1
3646,4837,1402,1,0
3647,4838,1402,1,1
3648,4839,1402,1,0
3649,4841,1403,1,0
3650,4842,1403,1,0
3651,4843,1403,1,1
3652,4844,1403,1,0
3653,4845,1405,1,0
3654,4846,1405,1,0
3655,4847,1405,1,0
3656,4849,1405,1,0
3657,4850,1406,1,0
3658,4852,1406,1,1
3659,4853,1406,1,0
3660,4854,1406,1,0
3661,4856,1408,1,1
3662,4858,1408,1,1
3663,4860,1408,1,0
3664,4861,1408,1,0
3665,4862,1408,1,0
3666,4863,1408,1,0
3667,4864,1409,1,0
3668,4866,1410,1,1
3669,4867,1410,1,0
3670,4868,1411,1,0
3671,4869,1412,1,1
3672,4870,1412,1,0
3673,4871,1413,1,1
3674,4872,1413,1,0
3675,4873,1413,1,0
3676,4874,1413,1,0
3677,4875,1413,1,0
3678,4877,1414,1,1
3679,4878,1415,1,0
3680,4880,1416,1,0
3681,4882,1416,1,1
3682,4883,1416,1,1
3683,4884,1416,1,1
3684,4885,1416,1,0
3685,4887,1418,1,0
3686,4888,1418,1,1
3687,4890,1420,1,1
3688,4891,1420,1,1
3689,4892,1420,1,0
3690,4893,1420,1,1
3691,4894,1420,1,1
3692,4895,1420,1,0
3693,4896,1420,1,0
3694,4897,1420,1,1
3695,4898,1420,1,1
3696,4899,1421,1,0
3697,4900,1421,1,0
3698,4901,1421,1,0
3699,4903,1422,1,0
3700,4904,1422,1,0
